mass	pressure	temperature	radius	density	specificenergy	dm	h1	he3	he4	c12	n14	o16	ne20	mg24
1.9781751441137257e+33	11955327033022.137	7302906.412630531	51968790025.52066	0.07409481358998019	28692784879253.13	1.738012885871228e+29	1.3035096644034209e+29	0	4.34503221467807e+28	0	0	0	0	0
1.9780013428251386e+33	12209674842348.81	7341442.381040622	51899220025.62154	0.07527396418858169	29303219621637.15	1.760987889153151e+29	1.3207409168648633e+29	0	4.402469722882878e+28	0	0	0	0	0
1.9778252440362233e+33	12468735356477.21	7380078.338913279	51829650025.7224	0.07646866703315688	29924964855545.305	1.7841849040863e+29	1.338138678064725e+29	0	4.46046226021575e+28	0	0	0	0	0
1.9776468255458148e+33	12732585494759.967	7418814.639120545	51760080025.82327	0.07767909641283363	30558205187423.918	1.8076053697729364e+29	1.3557040273297022e+29	0	4.519013424432341e+28	0	0	0	0	0
1.9774660650088376e+33	13001303315552.252	7457651.63585847	51690510025.92414	0.07890542840170349	31203127957325.402	1.8312507310396052e+29	1.3734380482797039e+29	0	4.578126827599013e+28	0	0	0	0	0
1.9772829399357336e+33	13274968032173.299	7496589.684650844	51620940026.02502	0.08014784087688265	31859923277215.918	1.855122438442464e+29	1.391341828831848e+29	0	4.63780609610616e+28	0	0	0	0	0
1.9770974276918895e+33	13553660029086.37	7535629.142352926	51551370026.12589	0.08140651353675381	32528784069807.29	1.879221948275729e+29	1.4094164612067968e+29	0	4.698054870689323e+28	0	0	0	0	0
1.976909505497062e+33	13837460878300.506	7574770.36715518	51481800026.22676	0.08268162791939222	33209906107921.21	1.903550722578655e+29	1.4276630419339912e+29	0	4.758876806446637e+28	0	0	0	0	0
1.976719150424804e+33	14126453355996.373	7614013.718586965	51412230026.32764	0.08397336742117498	33903488054391.293	1.9281102291409247e+29	1.4460826718556936e+29	0	4.820275572852312e+28	0	0	0	0	0
1.97652633940189e+33	14420721459380.162	7653359.557520276	51342660026.428505	0.08528191731557921	34609731502512.387	1.9529019415114474e+29	1.4646764561335856e+29	0	4.8822548537786185e+28	0	0	0	0	0
1.976331049207739e+33	14720350423767.56	7692808.2461734135	51273090026.52938	0.08660746477216666	35328841017042.14	1.97792733900182e+29	1.483445504251365e+29	0	4.94481834750455e+28	0	0	0	0	0
1.9761332564738386e+33	15025426739901.69	7732360.148114675	51203520026.63026	0.08795019887575971	36061024175764.055	2.003187906693185e+29	1.5023909300198888e+29	0	5.007969766732963e+28	0	0	0	0	0
1.9759329376831692e+33	15336038171507.756	7772015.628266028	51133950026.73112	0.08931031064580919	36806491611618.61	2.028685135441465e+29	1.5215138515810988e+29	0	5.071712838603663e+28	0	0	0	0	0
1.975730069169625e+33	15652273773087.656	7811775.052906759	51064380026.83199	0.09068799305595582	37565457055410.375	2.054420521880961e+29	1.5408153914107206e+29	0	5.136051304702402e+28	0	0	0	0	0
1.975524627117437e+33	15974223907958.06	7851638.789677146	50994810026.93287	0.0920834410537887	38338137379099.34	2.0803955684314508e+29	1.560296676323588e+29	0	5.200988921078627e+28	0	0	0	0	0
1.975316587560594e+33	16301980266534.662	7891607.207582077	50925240027.03374	0.09349685158080012	39124752639683.19	2.1066117832997064e+29	1.5799588374747797e+29	0	5.266529458249266e+28	0	0	0	0	0
1.975105926382264e+33	16635635884866.424	7931680.676994678	50855670027.134605	0.0949284235925408	39925526123679.42	2.1330706804848097e+29	1.5998030103636074e+29	0	5.332676701212024e+28	0	0	0	0	0
1.9748926193142154e+33	16975285163422.83	7971859.56965991	50786100027.23548	0.09637835807897609	40740684392214.8	2.1597737797798612e+29	1.619830334834896e+29	0	5.399434449449653e+28	0	0	0	0	0
1.9746766419362373e+33	17321023886138.041	8012144.258698201	50716530027.33636	0.0978468580850471	41570457326731.3	2.186722606777655e+29	1.640041955083241e+29	0	5.466806516944137e+28	0	0	0	0	0
1.9744579696755596e+33	17672949239714.535	8052535.118608988	50646960027.43723	0.0993341287314353	42415078175314.89	2.2139186928704622e+29	1.6604390196528468e+29	0	5.534796732176156e+28	0	0	0	0	0
1.9742365778062727e+33	18031159833190.61	8093032.525274308	50577390027.53811	0.10084037723553589	43274783599657.46	2.2413635752535083e+29	1.6810226814401313e+29	0	5.603408938133771e+28	0	0	0	0	0
1.9740124414487474e+33	18395755717774.754	8133636.855962351	50507820027.63897	0.10236581293264034	44149813722659.41	2.269058796926658e+29	1.7017940976949937e+29	0	5.672646992316645e+28	0	0	0	0	0
1.9737855355690548e+33	18766838406950.43	8174348.489330968	50438250027.73984	0.10391064729732927	45040412176681.03	2.2970059066942144e+29	1.722754430020661e+29	0	5.742514766735536e+28	0	0	0	0	0
1.9735558349783853e+33	19144510896855.598	8215167.805431243	50368680027.84071	0.1054750939650812	45946826152453.43	2.325206459168611e+29	1.7439048443764584e+29	0	5.813016147921527e+28	0	0	0	0	0
1.9733233143324683e+33	19528877686939.375	8256095.185710951	50299110027.94159	0.1070593687540937	46869306448654.5	2.353662014767856e+29	1.765246511075892e+29	0	5.88415503691964e+28	0	0	0	0	0
1.9730879481309914e+33	19920044800900.87	8297131.013018068	50229540028.042465	0.10866368968732437	47808107522162.086	2.3823741397168686e+29	1.7867806047876515e+29	0	5.955935349292172e+28	0	0	0	0	0
1.9728497107170198e+33	20318119807913.176	8338275.671604249	50159970028.14333	0.11028827701475055	48763487538991.62	2.4113444060469222e+29	1.8085083045351917e+29	0	6.028361015117306e+28	0	0	0	0	0
1.9726085762764151e+33	20723211844136.215	8379529.547128244	50090400028.24421	0.11193335323584959	49735708425926.92	2.4405743915930056e+29	1.8304307936947543e+29	0	6.101435978982514e+28	0	0	0	0	0
1.9723645188372558e+33	21135431634523.348	8420893.02665938	50020830028.34507	0.1135991431223057	50725035922856.03	2.470065679995392e+29	1.852549259996544e+29	0	6.17516419998848e+28	0	0	0	0	0
1.972117512269256e+33	21554891514924.16	8462366.498680945	49951260028.445946	0.11528587374093965	51731739635817.984	2.4998198606944746e+29	1.874864895520856e+29	0	6.249549651736186e+28	0	0	0	0	0
1.9718675302831867e+33	21981705454488.586	8503950.353093589	49881690028.54682	0.11699377447686823	52756093090772.61	2.529838528929795e+29	1.8973788966973464e+29	0	6.324596322324488e+28	0	0	0	0	0
1.9716145464302937e+33	22415989078375.84	8545644.981218709	49812120028.64769	0.11872307705689346	53798373788102.016	2.560123285736952e+29	1.920092464302714e+29	0	6.40030821434238e+28	0	0	0	0	0
1.97135853410172e+33	22857859690772.176	8587450.775801783	49742550028.748566	0.12047401557312351	54858863257853.22	2.5906757379423873e+29	1.9430068034567906e+29	0	6.476689344855968e+28	0	0	0	0	0
1.9710994665279258e+33	23307436298222.18	8629368.131015742	49672980028.84944	0.12224682650682984	55937847115733.234	2.621497498162555e+29	1.9661231236219162e+29	0	6.553743745406387e+28	0	0	0	0	0
1.9708373167781096e+33	23764839633276.78	8671397.442464244	49603410028.95032	0.12404174875253907	57035615119864.27	2.6525901847959612e+29	1.989442638596971e+29	0	6.631475461989903e+28	0	0	0	0	0
1.97057205775963e+33	24230192178463.105	8713539.107184986	49533840029.051186	0.1258590236423649	58152461228311.45	2.6839554220195658e+29	2.0129665665146745e+29	0	6.709888555048914e+28	0	0	0	0	0
1.970303662217428e+33	24703618190580.086	8755793.523652973	49464270029.15205	0.12769889497058157	59288683657392.21	2.7155948397830577e+29	2.036696129837293e+29	0	6.788987099457644e+28	0	0	0	0	0
1.9700321027334496e+33	25185243725323.8	8798161.091783743	49394700029.25292	0.12956160901843888	60444584940777.12	2.7475100738007174e+29	2.0606325553505382e+29	0	6.8687751845017935e+28	0	0	0	0	0
1.9697573517260695e+33	25675196662247.973	8840642.212936617	49325130029.3538	0.1314474145792261	61620471989395.14	2.7797027655479855e+29	2.084777074160989e+29	0	6.949256913869964e+28	0	0	0	0	0
1.9694793814495146e+33	26173606730062.71	8883237.289917871	49255560029.45467	0.13335656298358073	62816656152150.51	2.81217456225044e+29	2.10913092168783e+29	0	7.0304364056261e+28	0	0	0	0	0
1.9691981639932896e+33	26680605532277.168	8925946.72698393	49185990029.55555	0.13528930812504986	64033453277465.2	2.844927116877416e+29	2.133695337658062e+29	0	7.11231779219354e+28	0	0	0	0	0
1.968913671281602e+33	27196326573189.934	8968770.929844502	49116420029.65641	0.13724590648590307	65271183775655.836	2.8779620881332426e+29	2.158471566099932e+29	0	7.1949052203331065e+28	0	0	0	0	0
1.9686258750727886e+33	27720905284231.902	9011710.305665683	49046850029.757286	0.1392266171631999	66530172682156.56	2.911281140446061e+29	2.1834608553345458e+29	0	7.278202851115153e+28	0	0	0	0	0
1.968334746958744e+33	28254479050666.918	9054765.263073081	48977280029.85816	0.14123170189511672	67810749721600.61	2.9448859439614788e+29	2.2086644579711092e+29	0	7.362214859903697e+28	0	0	0	0	0
1.9680402583643478e+33	28797187238653.95	9097936.212154869	48907710029.95903	0.14326142508753142	69113249372769.484	2.9787781745282297e+29	2.234083630896172e+29	0	7.446945436320574e+28	0	0	0	0	0
1.967742380546895e+33	29349171222676.164	9141223.564464811	48838140030.059906	0.14531605384087087	70438010934422.8	3.0129595136887272e+29	2.2597196352665455e+29	0	7.532398784221818e+28	0	0	0	0	0
1.9674410845955261e+33	29910574413341.938	9184627.733025301	48768570030.160774	0.1473958579772238	71785378592020.66	3.0474316486670628e+29	2.285573736500297e+29	0	7.618579121667657e+28	0	0	0	0	0
1.9671363414306596e+33	30481542285561.82	9228149.132330302	48699000030.26165	0.1495011100677186	73155701485348.36	3.082196272354412e+29	2.311647204265809e+29	0	7.70549068088603e+28	0	0	0	0	0
1.9668281218034242e+33	31062222407107.844	9271788.178348338	48629430030.36252	0.15163208546017368	74549333777058.83	3.1172550832995915e+29	2.3379413124746936e+29	0	7.793137708248979e+28	0	0	0	0	0
1.966516396295094e+33	31652764467558.77	9315545.288525384	48559860030.463394	0.15378906230701722	75966634722141.05	3.1526097856910833e+29	2.3644573392683123e+29	0	7.881524464227708e+28	0	0	0	0	0
1.966201135316525e+33	32253320307637.27	9359420.881787768	48490290030.56427	0.15597232159348254	77407968738329.44	3.188262089344212e+29	2.391196567008159e+29	0	7.97065522336053e+28	0	0	0	0	0
1.9658823091075906e+33	32864043948944.164	9403415.378545037	48420720030.66513	0.15818214716608095	78873705477465.98	3.224213709685668e+29	2.418160282264251e+29	0	8.06053427421417e+28	0	0	0	0	0
1.965559887736622e+33	33485091624093.883	9447529.20069274	48351150030.76601	0.1604188257613513	80364219897825.31	3.260466367735192e+29	2.4453497758013938e+29	0	8.15116591933798e+28	0	0	0	0	0
1.9652338410998483e+33	34116621807258.766	9491762.771615267	48281580030.86688	0.1626826470348967	81879892337421.03	3.297021790092743e+29	2.4727663425695575e+29	0	8.242554475231858e+28	0	0	0	0	0
1.964904138920839e+33	34758795245124.816	9536116.516188588	48212010030.96775	0.16497390359070124	83421108588299.56	3.3338817089165684e+29	2.5004112816874265e+29	0	8.334704272291421e+28	0	0	0	0	0
1.9645707507499475e+33	35411774988266.03	9580590.860782957	48142440031.06863	0.1672928910107355	84988259971838.47	3.371047861906748e+29	2.528285896430061e+29	0	8.42761965476687e+28	0	0	0	0	0
1.964233645963757e+33	36075726422942.77	9625186.23326562	48072870031.169495	0.16963990788485311	86581743415062.66	3.4085219922859106e+29	2.556391494214433e+29	0	8.521304980714776e+28	0	0	0	0	0
1.9638927937645284e+33	36750817303328.64	9669903.063003449	48003300031.27037	0.17201525584097727	88201961527988.73	3.446305848776902e+29	2.5847293865826764e+29	0	8.615764621942255e+28	0	0	0	0	0
1.9635481631796507e+33	37437217784173.15	9714741.78086557	47933730031.37125	0.1744192395755855	89849322682015.55	3.4844011855861914e+29	2.6133008891896435e+29	0	8.711002963965478e+28	0	0	0	0	0
1.963199723061092e+33	38135100453904.11	9759702.819225928	47864160031.47212	0.1768521668844893	91524241089369.86	3.5228097623777796e+29	2.6421073217833347e+29	0	8.807024405944449e+28	0	0	0	0	0
1.9628474420848543e+33	38844640368176.76	9804786.611965813	47794590031.573	0.1793143486939155	93227136883624.22	3.561533344252726e+29	2.6711500081895445e+29	0	8.903833360631815e+28	0	0	0	0	0
1.962491288750429e+33	39566015083875.45	9849993.594476389	47725020031.67385	0.18180609909189197	94958436201301.1	3.60057370172571e+29	2.7004302762942826e+29	0	9.001434254314275e+28	0	0	0	0	0
1.9621312313802563e+33	40299404693572.305	9895324.203661095	47655450031.77473	0.1843277353599352	96718571264573.53	3.639932610698369e+29	2.729949458023777e+29	0	9.099831526745923e+28	0	0	0	0	0
1.9617672381191866e+33	41044991860451.73	9940778.877938127	47585880031.8756	0.18687957800505273	98507980465084.16	3.679611852438694e+29	2.75970888932902e+29	0	9.199029631096734e+28	0	0	0	0	0
1.9613992769339426e+33	41802961853703.49	9986358.057242762	47516310031.97648	0.18946195079205091	100327108448888.38	3.7196132135503304e+29	2.7897099101627476e+29	0	9.299033033875826e+28	0	0	0	0	0
1.9610273156125875e+33	42573502584393.11	10032062.183029717	47446740032.077354	0.19207518077616054	102176406202543.47	3.7599384859477475e+29	2.8199538644608104e+29	0	9.399846214869369e+28	0	0	0	0	0
1.960651321763993e+33	43356804641814.375	10077891.698275419	47377170032.17822	0.1947195983359778	104056331140354.5	3.800589466828399e+29	2.850442100121299e+29	0	9.501473667070997e+28	0	0	0	0	0
1.9602712628173102e+33	44153061330330.53	10123847.047480244	47307600032.27908	0.19739553720672454	105967347192793.28	3.841567958641303e+29	2.8811759689809774e+29	0	9.603919896603258e+28	0	0	0	0	0
1.959887106021446e+33	44962468706711.44	10169928.67667074	47238030032.37996	0.20010333451383347	107909924896107.45	3.8828757690620986e+29	2.912156826796574e+29	0	9.707189422655246e+28	0	0	0	0	0
1.9594988184445398e+33	45785225617971.71	10216137.03340176	47168460032.480835	0.20284333080685663	109884541483132.1	3.924514710957313e+29	2.9433860332179847e+29	0	9.811286777393282e+28	0	0	0	0	0
1.959106366973444e+33	46621533739717.08	10262472.566758566	47098890032.58171	0.20561587009370216	111891680975320.98	3.966486602354952e+29	2.9748649517662137e+29	0	9.91621650588738e+28	0	0	0	0	0
1.9587097183132084e+33	47471597615006.1	10308935.72735891	47029320032.68258	0.2084212998752042	113931834276014.66	4.0087932664117444e+29	3.0065949498088083e+29	0	1.0021983166029361e+29	0	0	0	0	0
1.9583088389865673e+33	48335624693732.18	10355526.967354987	46959750032.783455	0.2112599711800227	116005499264957.22	4.051436531376699e+29	3.0385773985325242e+29	0	1.0128591328441747e+29	0	0	0	0	0
1.9579036953334296e+33	49213825372535.586	10402246.74043546	46890180032.88433	0.21413223859988642	118113180894085.4	4.094418230561355e+29	3.0708136729210164e+29	0	1.0236045576403388e+29	0	0	0	0	0
1.9574942535103736e+33	50106413035248.984	10449095.501827326	46820610032.9852	0.21703846032517027	120255391284597.56	4.1377402022987145e+29	3.103305151724036e+29	0	1.0344350505746786e+29	0	0	0	0	0
1.9570804794901438e+33	51013604093886.086	10496073.708297798	46751040033.08606	0.2199789981808189	122432649825326.6	4.181404289909397e+29	3.1360532174320477e+29	0	1.0453510724773492e+29	0	0	0	0	0
1.956662339061153e+33	51935618030178.12	10543181.81815607	46681470033.186935	0.2229542176626128	124645483272427.47	4.225412341660307e+29	3.16905925624523e+29	0	1.0563530854150767e+29	0	0	0	0	0
1.9562397978269869e+33	52872677437668.07	10590420.291255103	46611900033.28781	0.22596448797378788	126894425850403.36	4.2697662107308034e+29	3.2023246580481024e+29	0	1.0674415526827009e+29	0	0	0	0	0
1.955812821205914e+33	53825008064367.11	10637789.588993322	46542330033.38869	0.22901018206200324	129180019354481.06	4.3144677551671136e+29	3.235850816375335e+29	0	1.0786169387917784e+29	0	0	0	0	0
1.955381374430397e+33	54792838855981.93	10685290.174316231	46472760033.48956	0.232091676656665	131502813254356.62	4.359518837843552e+29	3.269639128382664e+29	0	1.089879709460888e+29	0	0	0	0	0
1.9549454225466128e+33	55776401999720.22	10732922.51171802	46403190033.59042	0.2352093523066085	133863364799328.53	4.404921326419944e+29	3.3036909948149584e+29	0	1.101230331604986e+29	0	0	0	0	0
1.954504930413971e+33	56775932968681.016	10780687.067243066	46333620033.6913	0.2383635934181395	136262239124834.44	4.450677093295079e+29	3.338007819971309e+29	0	1.1126692733237697e+29	0	0	0	0	0
1.9540598627046414e+33	57791670566839.14	10828584.308487428	46264050033.792175	0.2415547882934434	138700009360413.94	4.496788015567412e+29	3.3725910116755595e+29	0	1.124197003891853e+29	0	0	0	0	0
1.9536101839030847e+33	58823856974629.164	10876614.70460025	46194480033.89304	0.24478332916935788	141177256739110.0	4.54325597498334e+29	3.4074419812375046e+29	0	1.135813993745835e+29	0	0	0	0	0
1.9531558583055864e+33	59872737795137.85	10924778.726285087	46124910033.99392	0.24804961225651656	143694570708330.84	4.590082857892539e+29	3.4425621434194044e+29	0	1.1475207144731348e+29	0	0	0	0	0
1.9526968500197972e+33	60938562100913.53	10973076.845801221	46055340034.09479	0.2513540377788686	146252549042192.47	4.637270555199577e+29	3.4779529163996826e+29	0	1.1593176387998942e+29	0	0	0	0	0
1.9522331229642773e+33	62021582481397.91	11021509.536964849	45985770034.19566	0.2546970100135699	148851797955354.97	4.684820962310888e+29	3.513615721733166e+29	0	1.171205240577722e+29	0	0	0	0	0
1.951764640868046e+33	63122055090992.19	11070077.275150286	45916200034.29653	0.2580789373312612	151492932218381.25	4.732735979089755e+29	3.549551984317316e+29	0	1.1831839947724388e+29	0	0	0	0	0
1.9512913672701372e+33	64240239697760.9	11118780.53729102	45846630034.39741	0.2615002322367214	154176575274626.16	4.7810175097978874e+29	3.585763132348416e+29	0	1.1952543774494718e+29	0	0	0	0	0
1.9508132655191573e+33	65376399732785.59	11167619.801880758	45777060034.49828	0.26496131140991236	156903359358685.44	4.829667463044563e+29	3.6222505972834226e+29	0	1.2074168657611408e+29	0	0	0	0	0
1.9503302987728528e+33	66530802340174.75	11216595.548974393	45707490034.599144	0.2684625957474113	159673925616419.4	4.878687751731734e+29	3.6590158137988004e+29	0	1.2196719379329334e+29	0	0	0	0	0
1.9498424299976796e+33	67703718427737.79	11265708.260188863	45637920034.70002	0.27200451040423385	162488924226570.7	4.928080292994368e+29	3.6960602197457764e+29	0	1.232020073248592e+29	0	0	0	0	0
1.9493496219683803e+33	68895422718334.16	11314958.418704018	45568350034.800896	0.27558748483605716	165349014524001.97	4.97784700814891e+29	3.733385256111682e+29	0	1.2444617520372274e+29	0	0	0	0	0
1.9488518372675655e+33	70106193801903.02	11364346.50926334	45498780034.901764	0.27921195284183864	168254865124567.25	5.027989822627878e+29	3.7709923669709085e+29	0	1.2569974556569696e+29	0	0	0	0	0
1.9483490382853027e+33	71336314188184.17	11413873.018174643	45429210035.00264	0.2828783526068381	171207154051642.0	5.078510665922389e+29	3.808882999441792e+29	0	1.2696276664805973e+29	0	0	0	0	0
1.9478411872187104e+33	72586070360138.28	11463538.433310661	45359640035.10351	0.2865871267460455	174206568864331.88	5.129411471520087e+29	3.8470586036400654e+29	0	1.2823528678800218e+29	0	0	0	0	0
1.9473282460715584e+33	73855752828075.05	11513343.244109575	45290070035.204384	0.2903387223480163	177253806787380.1	5.180694176838376e+29	3.885520632628782e+29	0	1.295173544209594e+29	0	0	0	0	0
1.9468101766538745e+33	75145656184499.97	11563287.941575497	45220500035.30526	0.29413359101912306	180349574842799.94	5.232360723166077e+29	3.924270542374558e+29	0	1.3080901807915192e+29	0	0	0	0	0
1.946286940581558e+33	76456079159686.22	11613373.018278839	45150930035.406136	0.297972188928219	183494589983246.94	5.284413055590367e+29	3.9633097916927755e+29	0	1.3211032638975918e+29	0	0	0	0	0
1.945758499275999e+33	77787324677981.83	11663598.96835658	45081360035.50701	0.30185497685171925	186689579227156.38	5.336853122932022e+29	4.002639842199017e+29	0	1.3342132807330054e+29	0	0	0	0	0
1.9452248139637057e+33	79139699914863.52	11713966.287512545	45011790035.607864	0.3057824202191106	189935279795672.44	5.3896828776759916e+29	4.042262158256994e+29	0	1.3474207194189979e+29	0	0	0	0	0
1.944685845675938e+33	80513516354742.12	11764475.473017475	44942220035.70874	0.3097549891588784	193232439251381.1	5.4429042758968304e+29	4.082178206922623e+29	0	1.3607260689742076e+29	0	0	0	0	0
1.9441415552483483e+33	81909089849534.7	11815127.023709154	44872650035.809616	0.31377315854487126	196581815638883.3	5.496519277192942e+29	4.1223894578947064e+29	0	1.3741298192982355e+29	0	0	0	0	0
1.943591903320629e+33	83326740678007.61	11865921.439992337	44803080035.91049	0.3178374080430919	199984177627218.25	5.5505298446053906e+29	4.162897383454043e+29	0	1.3876324611513477e+29	0	0	0	0	0
1.9430368503361686e+33	84766793605903.92	11916859.223838655	44733510036.01137	0.3219482221589269	203440304654169.44	5.604937944545478e+29	4.2037034584091085e+29	0	1.4012344861363694e+29	0	0	0	0	0
1.942476356541714e+33	86229577946863.3	11967940.878786424	44663940036.112236	0.3261060902848145	206950987072471.94	5.6597455467171835e+29	4.2448091600378875e+29	0	1.4149363866792959e+29	0	0	0	0	0
1.9419103819870424e+33	87715427624144.27	12019166.909940325	44594370036.2131	0.3303115067483549	210517026297946.22	5.714954624034319e+29	4.2862159680257394e+29	0	1.4287386560085798e+29	0	0	0	0	0
1.941338886524639e+33	89224681233160.69	12070537.823971078	44524800036.31397	0.33456497086086945	214139234959585.66	5.770567152546877e+29	4.327925364410158e+29	0	1.4426417881367193e+29	0	0	0	0	0
1.9407618298093842e+33	90757682104840.05	12122054.129114944	44455230036.41485	0.33886698696640627	217818437051616.1	5.826585111351109e+29	4.369938833513332e+29	0	1.4566462778377773e+29	0	0	0	0	0
1.940179171298249e+33	92314778369815.28	12173716.335173178	44385660036.515724	0.3432180644912005	221555468087556.7	5.8830104825087546e+29	4.412257861881566e+29	0	1.4707526206271886e+29	0	0	0	0	0
1.939590870249998e+33	93896323023460.77	12225524.953511376	44316090036.61659	0.34761871799359156	225351175256305.8	5.939845250960949e+29	4.4548839382207115e+29	0	1.4849613127402372e+29	0	0	0	0	0
1.938996885724902e+33	95502673991781.62	12277480.49705872	44246520036.71747	0.3520694672143984	229206417580275.9	5.9970914044363914e+29	4.497818553327293e+29	0	1.4992728511090979e+29	0	0	0	0	0
1.9383971765844584e+33	97134194198169.19	12329583.480307149	44176950036.818344	0.3565708371277625	233122066075606.06	6.0547509333692775e+29	4.541063200026958e+29	0	1.5136877333423194e+29	0	0	0	0	0
1.9377917014911214e+33	98791251631031.03	12381834.419310424	44107380036.91921	0.3611233579924546	237099003914474.47	6.1128258308000045e+29	4.5846193731000036e+29	0	1.5282064577000011e+29	0	0	0	0	0
1.9371804189080415e+33	100474219412306.98	12434233.831683062	44037810037.02008	0.3657275654036519	241138126589536.75	6.17131809228551e+29	4.6284885692141325e+29	0	1.5428295230713774e+29	0	0	0	0	0
1.9365632870988128e+33	102183475866883.89	12486782.236599216	43968240037.12095	0.3703840003451924	245240342080521.3	6.2302297158039175e+29	4.672672286852938e+29	0	1.5575574289509794e+29	0	0	0	0	0
1.9359402641272323e+33	103919404592917.17	12539480.154791407	43898670037.221825	0.37509320924230305	249406571023001.2	6.289562701653283e+29	4.7171720262399624e+29	0	1.5723906754133207e+29	0	0	0	0	0
1.935311307857067e+33	105682394533074.0	12592328.108549207	43829100037.3227	0.37985574401481426	253637746879377.6	6.349319052360301e+29	4.761989289270225e+29	0	1.5873297630900752e+29	0	0	0	0	0
1.934676375951831e+33	107472840046705.62	12645326.621717762	43759530037.42358	0.3846721621308544	257934816112093.5	6.409500772571155e+29	4.807125579428366e+29	0	1.6023751931427887e+29	0	0	0	0	0
1.934035425874574e+33	109291140982962.84	12698476.219696226	43689960037.524445	0.38954302666103474	262298738359110.84	6.470109868952219e+29	4.8525824017141646e+29	0	1.6175274672380548e+29	0	0	0	0	0
1.9333884148876788e+33	111137702754866.47	12751777.429436116	43620390037.62531	0.3944689063331286	266730486611679.5	6.531148350084949e+29	4.8983612625637115e+29	0	1.632787087521237e+29	0	0	0	0	0
1.9327353000526703e+33	113012936414340.48	12805230.779439477	43550820037.72619	0.39945037558723867	271231047394417.2	6.59261822635437e+29	4.944463669765777e+29	0	1.6481545565885923e+29	0	0	0	0	0
1.932076038230035e+33	114917258728227.08	12858836.799757043	43481250037.82706	0.40448801463147444	275801420947744.97	6.654521509848081e+29	4.990891132386061e+29	0	1.6636303774620203e+29	0	0	0	0	0
1.93141058607905e+33	116851092255287.19	12912596.021986187	43411680037.92793	0.4095824094981224	280442621412689.25	6.716860214236411e+29	5.037645160677308e+29	0	1.6792150535591027e+29	0	0	0	0	0
1.9307389000576265e+33	118814865424205.34	12966508.97926882	43342110038.02881	0.41473415210032927	285155677018092.9	6.779636354663033e+29	5.0847272659972744e+29	0	1.694909088665758e+29	0	0	0	0	0
1.9300609364221602e+33	120809012612606.48	13020576.206289131	43272540038.12967	0.4199438402892909	289941630270255.56	6.84285194762922e+29	5.132138960721915e+29	0	1.710712986907305e+29	0	0	0	0	0
1.9293766512273973e+33	122833974227098.53	13074798.239271205	43202970038.230545	0.42521207791195387	294801538145036.44	6.906509010871489e+29	5.179881758153616e+29	0	1.726627252717872e+29	0	0	0	0	0
1.92868600032631e+33	124890196784356.52	13129175.61597659	43133400038.33142	0.430539474869242	299736472282455.6	6.970609563250211e+29	5.227957172437658e+29	0	1.7426523908125527e+29	0	0	0	0	0
1.927988939369985e+33	126978132993253.81	13183708.875701642	43063830038.4323	0.43592664717479307	304747519183809.1	7.035155624618456e+29	5.276366718463842e+29	0	1.758788906154614e+29	0	0	0	0	0
1.9272854238075232e+33	129098241838059.17	13238398.559274785	42994260038.53317	0.44137421701422536	309835780411342.0	7.100149215701616e+29	5.325111911776212e+29	0	1.775037303925404e+29	0	0	0	0	0
1.926575408885953e+33	131250988662711.12	13293245.209053699	42924690038.63403	0.4468828128049335	315002372790506.7	7.165592357970515e+29	5.374194268477887e+29	0	1.7913980894926288e+29	0	0	0	0	0
1.9258588496501562e+33	133436845256179.34	13348249.368922265	42855120038.73491	0.4524530692564096	320248428614830.44	7.231487073507362e+29	5.423615305130522e+29	0	1.8078717683768406e+29	0	0	0	0	0
1.9251357009428055e+33	135656289938932.02	13403411.584287498	42785550038.83578	0.4580856274311069	325575095853436.9	7.297835384883382e+29	5.4733765386625366e+29	0	1.8244588462208455e+29	0	0	0	0	0
1.9244059174043172e+33	137909807650516.06	13458732.402076256	42715980038.93665	0.46378113480583544	330983538361238.56	7.364639315015455e+29	5.5234794862615916e+29	0	1.841159828753864e+29	0	0	0	0	0
1.9236694534728156e+33	140197890038268.78	13514212.37073187	42646410039.03753	0.4695402453337042	336474936091845.1	7.431900887034093e+29	5.57392566527557e+29	0	1.8579752217585233e+29	0	0	0	0	0
1.9229262633841123e+33	142521035547171.2	13569852.040210614	42576840039.1384	0.47536361950660694	342050485313210.9	7.499622124144726e+29	5.624716593108544e+29	0	1.8749055310361814e+29	0	0	0	0	0
1.9221763011716977e+33	144879749510857.38	13625651.961978024	42507270039.23927	0.48125192441825604	347711398826057.7	7.567805049481155e+29	5.675853787110866e+29	0	1.8919512623702887e+29	0	0	0	0	0
1.9214195206667497e+33	147274544243795.53	13681612.689005107	42437700039.34015	0.4872058338277731	353458906185109.25	7.636451685971401e+29	5.7273387644785514e+29	0	1.9091129214928503e+29	0	0	0	0	0
1.9206558754981526e+33	149705939134652.2	13737734.775764404	42368130039.441025	0.4932260282238339	359294253923165.25	7.70556405618138e+29	5.779173042136035e+29	0	1.926391014045345e+29	0	0	0	0	0
1.9198853190925346e+33	152174460740853.84	13794018.77822587	42298560039.541885	0.4993131948893709	365218705778049.2	7.775144182170675e+29	5.831358136628006e+29	0	1.9437860455426687e+29	0	0	0	0	0
1.9191078046743175e+33	154680642884361.56	13850465.253852647	42228990039.64275	0.5054680279668424	371233542922467.75	7.845194085340818e+29	5.883895564005614e+29	0	1.9612985213352046e+29	0	0	0	0	0
