mass	pressure	temperature	radius	density	specificenergy	dm	h1	he3	he4	c12	n14	o16	ne20	mg24
1.7515880262090394e+33	1018718199160930.6	3565299.936630879	33602310052.150906	2.110710050343752	1528688529660892.5	2.0764399848171978e+30	1.5573299886128983e+30	0	5.1910999620429944e+29	0	0	0	0	0
1.749511586224222e+33	1033697813494010.2	3578334.656669646	33532740052.251778	2.1339450291275965	1551166938929111.8	2.0906309352726857e+30	1.5679732014545142e+30	0	5.226577338181714e+29	0	0	0	0	0
1.7474209552889493e+33	1048886992590871.5	3591407.8714286718	33463170052.35265	2.1574192736459894	1573959821081862.0	2.104884657727709e+30	1.5786634932957815e+30	0	5.262211644319272e+29	0	0	0	0	0
1.7453160706312217e+33	1064288535089489.5	3604519.6814007033	33393600052.45352	2.1811351031118456	1597071375755287.8	2.1192010870655233e+30	1.5894008152991425e+30	0	5.298002717663808e+29	0	0	0	0	0
1.7431968695441563e+33	1079905274881055.6	3617670.1868596305	33324030052.554398	2.2050948571968783	1620505855486512.0	2.133580152578797e+30	1.6001851144340978e+30	0	5.3339503814469925e+29	0	0	0	0	0
1.7410632893915775e+33	1095740081509351.9	3630859.4878521073	33254460052.655266	2.229300896170951	1644267566312933.2	2.1480217778854003e+30	1.6110163334140503e+30	0	5.370054444713501e+29	0	0	0	0	0
1.7389152676136923e+33	1111795860573588.0	3644087.6841890686	33184890052.756138	2.2537556010414814	1668360868376726.2	2.1625258808447758e+30	1.621894410633582e+30	0	5.4063147021119394e+29	0	0	0	0	0
1.7367527417328474e+33	1128075554134682.5	3657354.8754371367	33115320052.85701	2.278461373692842	1692790176534504.5	2.1770923734750038e+30	1.6328192801062528e+30	0	5.4427309336875096e+29	0	0	0	0	0
1.7345756493593725e+33	1144582141124977.2	3670661.1609098963	33045750052.957886	2.3034206370257126	1717559960972140.8	2.191721161865596e+30	1.643790871399197e+30	0	5.47930290466399e+29	0	0	0	0	0
1.732383928197507e+33	1161318637761426.5	3684006.6396590765	32976180053.058754	2.3286358350964207	1742674747824796.5	2.2064121460936968e+30	1.6548091095702725e+30	0	5.516030365234242e+29	0	0	0	0	0
1.7301775160514132e+33	1178288097962206.2	3697391.410465594	32906610053.159626	2.3541094332561636	1768139119802086.8	2.2211652201361022e+30	1.6658739151020766e+30	0	5.5529130503402554e+29	0	0	0	0	0
1.727956350831277e+33	1195493613766781.8	3710815.57183049	32837040053.2605	2.3798439182901454	1793957716818432.5	2.2359802717818224e+30	1.6769852038363666e+30	0	5.589950679454556e+29	0	0	0	0	0
1.725720370559495e+33	1212938315759415.8	3724279.2219657493	32767470053.361366	2.405841798556576	1820135236628579.2	2.250857182545385e+30	1.6881428869090387e+30	0	5.627142956363462e+29	0	0	0	0	0
1.7234695133769497e+33	1230625373496102.8	3737782.458784986	32697900053.462242	2.432105604125491	1846676435468251.8	2.2657958275758107e+30	1.699346870681858e+30	0	5.664489568939527e+29	0	0	0	0	0
1.721203717549374e+33	1248557995934949.5	3751325.379894024	32628330053.563118	2.458637886917395	1873586128699985.0	2.2807960755691012e+30	1.710597056676826e+30	0	5.701990188922753e+29	0	0	0	0	0
1.718922921473805e+33	1266739431869962.2	3764908.082581342	32558760053.66399	2.4854412208416585	1900869191464065.2	2.295857788676398e+30	1.7218933415072986e+30	0	5.739644471690995e+29	0	0	0	0	0
1.7166270636851286e+33	1285172970368259.8	3778530.663808399	32489190053.764862	2.5125182019346646	1928530559334610.5	2.3109808224128319e+30	1.7332356168096238e+30	0	5.7774520560320796e+29	0	0	0	0	0
1.7143160828627159e+33	1303861941210693.8	3792193.220199837	32419620053.86573	2.539871448497668	1956575228980767.0	2.326165025567062e+30	1.7446237691752966e+30	0	5.815412563917655e+29	0	0	0	0	0
1.7119899178371487e+33	1322809715335857.8	3805895.848033553	32350050053.966606	2.567503601234317	1985008258832988.0	2.3414102401064502e+30	1.7560576800798376e+30	0	5.8535256002661256e+29	0	0	0	0	0
1.7096485075970424e+33	1342019705287488.8	3819638.6432306482	32280480054.067474	2.595417323387826	2013834769754405.2	2.3567163010859963e+30	1.7675372258144972e+30	0	5.891790752714991e+29	0	0	0	0	0
1.7072917912959564e+33	1361495365665226.8	3833421.7013452398	32210910054.168346	2.6236153008777388	2043059945717239.0	2.3720830365518317e+30	1.7790622774138738e+30	0	5.930207591379579e+29	0	0	0	0	0
1.7049197082594045e+33	1381240193578753.8	3847245.1175541575	32141340054.269222	2.6521002424362865	2072689034484277.8	2.38751026744857e+30	1.7906327005864276e+30	0	5.968775668621425e+29	0	0	0	0	0
1.702532197991956e+33	1401257729105252.0	3861108.986646498	32071770054.37009	2.6808748797442545	2102727348295341.0	2.402997807522188e+30	1.802248355641641e+30	0	6.00749451880547e+29	0	0	0	0	0
1.7001292001844339e+33	1421551555750188.2	3875013.4030130426	32002200054.470966	2.7099419675663396	2133180264558732.5	2.4185454632236497e+30	1.8139090974177374e+30	0	6.046363658059124e+29	0	0	0	0	0
1.69771065472121e+33	1442125300911421.5	3888958.4606355634	31932630054.571835	2.7393042838859976	2164053226547679.0	2.4341530336133812e+30	1.8256147752100358e+30	0	6.085382584033453e+29	0	0	0	0	0
1.6952765016875966e+33	1462982636346566.5	3902944.2530759647	31863060054.672707	2.7689646300396595	2195351744101657.8	2.4498203102610772e+30	1.837365232695808e+30	0	6.124550775652693e+29	0	0	0	0	0
1.6928266813773356e+33	1484127278643648.5	3916970.873465317	31793490054.773582	2.7989258308503704	2227081394332658.8	2.4655470771495474e+30	1.8491603078621605e+30	0	6.1638676928738685e+29	0	0	0	0	0
1.690361134300186e+33	1505562989694977.2	3931038.4144927366	31723920054.874454	2.829190734760731	2259247822336283.0	2.4813331105738563e+30	1.860999832930392e+30	0	6.2033327764346406e+29	0	0	0	0	0
1.687879801189612e+33	1527293577174234.0	3945146.96839413	31654350054.97533	2.8597622139651353	2291856741907655.5	2.4971781790413448e+30	1.8728836342810086e+30	0	6.242945447603362e+29	0	0	0	0	0
1.6853826230105708e+33	1549322895016773.2	3959296.6269408097	31584780055.076195	2.8906431645412884	2324913936262170.0	2.5130820431725614e+30	1.884811532379421e+30	0	6.2827051079314036e+29	0	0	0	0	0
1.6828695409673983e+33	1571654843903035.0	3973487.4814279503	31515210055.17707	2.9218365065808753	2358425258760894.0	2.5290444555973983e+30	1.8967833416980486e+30	0	6.322611138993496e+29	0	0	0	0	0
1.6803404965118008e+33	1594293371745130.0	3987719.622662922	31445640055.277946	2.9533451843194403	2392396633640742.0	2.5450651608554735e+30	1.908798870641605e+30	0	6.362662902138684e+29	0	0	0	0	0
1.6777954313509454e+33	1617242474176504.0	4001993.140953473	31376070055.37881	2.9851721662653627	2426834056749261.5	2.561143895291709e+30	1.9208579214687817e+30	0	6.402859738229272e+29	0	0	0	0	0
1.6752342874556539e+33	1640506195044646.8	4016308.126095761	31306500055.479687	3.0173204453278806	2461743596283997.0	2.577280386952818e+30	1.9329602902146134e+30	0	6.443200967382045e+29	0	0	0	0	0
1.672657007068701e+33	1664088626906857.8	4030664.667362258	31236930055.58056	3.049793038944167	2497131393536430.5	2.593474355484826e+30	1.9451057666136193e+30	0	6.483685888712065e+29	0	0	0	0	0
1.6700635327132162e+33	1687993911528970.0	4045062.8534894823	31167360055.68143	3.0825929892053425	2533003663640372.5	2.6097255120257243e+30	1.9572941340192932e+30	0	6.524313780064311e+29	0	0	0	0	0
1.6674538072011905e+33	1712226240387048.2	4059502.772665615	31097790055.782303	3.1157233629814427	2569366696324804.0	2.626033559102496e+30	1.9695251693268723e+30	0	6.56508389775624e+29	0	0	0	0	0
1.664827773642088e+33	1736789855171968.5	4073984.5125179403	31028220055.883175	3.149187252045221	2606226856671055.5	2.642398190523256e+30	1.981798642892442e+30	0	6.60599547630814e+29	0	0	0	0	0
1.6621853754515647e+33	1761689048296863.5	4088508.160100143	30958650055.984047	3.182987773194773	2643590585874273.0	2.658819091270451e+30	1.994114318452838e+30	0	6.647047728176127e+29	0	0	0	0	0
1.6595265563602944e+33	1786928163407398.5	4103073.801879466	30889080056.08492	3.2171280683749455	2681464402009141.5	2.675295937395063e+30	2.006471953046297e+30	0	6.688239843487657e+29	0	0	0	0	0
1.6568512604228994e+33	1812511595894793.5	4117681.523723703	30819510056.18579	3.2516113047974287	2719854900799727.0	2.691828395906005e+30	2.0188712969295038e+30	0	6.729570989765012e+29	0	0	0	0	0
1.6541594320269934e+33	1838443793411568.5	4132331.4108880414	30749940056.286667	3.286440675059511	2758768756393399.5	2.708416124663949e+30	2.0313120934979615e+30	0	6.771040311659872e+29	0	0	0	0	0
1.6514510159023296e+33	1864729256389948.5	4147023.548001754	30680370056.387535	3.3216193972614265	2798212722138756.5	2.725058772270278e+30	2.0437940792027085e+30	0	6.812646930675695e+29	0	0	0	0	0
1.6487259571300592e+33	1891372538562864.8	4161758.019054722	30610800056.48841	3.3571507151222253	2838193631367434.5	2.741755977957116e+30	2.056316983467837e+30	0	6.85438994489279e+29	0	0	0	0	0
1.645984201152102e+33	1918378247487522.2	4176534.9073838224	30541230056.58928	3.393037898094154	2878718398179776.0	2.7585073714785834e+30	2.0688805286089377e+30	0	6.896268428696458e+29	0	0	0	0	0
1.6432256937806234e+33	1945751045071430.8	4191354.2956591332	30471660056.69015	3.4292842414754166	2919794018234189.0	2.7753125729969866e+30	2.08148442974774e+30	0	6.938281432492466e+29	0	0	0	0	0
1.6404503812076264e+33	1973495648100873.8	4206216.265869997	30402090056.791027	3.4658930665213146	2961427569540171.0	2.792171192973821e+30	2.0941283947303654e+30	0	6.980427982434552e+29	0	0	0	0	0
1.6376582100146525e+33	2001616828771731.0	4221120.899310918	30332520056.8919	3.502867720553675	3003626213254860.0	2.8090828320557215e+30	2.106812124041791e+30	0	7.022707080139304e+29	0	0	0	0	0
1.6348491271825968e+33	2030119415222567.2	4236068.276567281	30262950056.992767	3.5402115770684817	3046397194482984.5	2.8260470809616217e+30	2.1195353107212162e+30	0	7.065117702404054e+29	0	0	0	0	0
1.632023080101635e+33	2059008292069979.5	4251058.477500944	30193380057.09364	3.5779280358417185	3089747843080210.5	2.843063520371255e+30	2.1322976402784412e+30	0	7.107658800928137e+29	0	0	0	0	0
1.6291800165812637e+33	2088288400946038.8	4266091.581235626	30123810057.194515	3.6160205230332547	3133685574459626.0	2.860131720808536e+30	2.145098790606402e+30	0	7.15032930202134e+29	0	0	0	0	0
1.6263198848604552e+33	2117964741037830.8	4281167.666142156	30054240057.295387	3.6544924912888015	3178217890401368.5	2.877251242529955e+30	2.157938431897466e+30	0	7.193128106324887e+29	0	0	0	0	0
1.6234426336179253e+33	2148042369628956.8	4296286.809823541	29984670057.396255	3.6933474198397946	3223352379865212.5	2.894421635407812e+30	2.170816226555859e+30	0	7.23605408851953e+29	0	0	0	0	0
1.6205482119825176e+33	2178526402642945.8	4311449.089099875	29915100057.49713	3.732588814601182	3269096719806004.0	2.9116424388149057e+30	2.183731829111179e+30	0	7.279106097037264e+29	0	0	0	0	0
1.6176365695437027e+33	2209422015188483.0	4326654.57999307	29845530057.598003	3.7722202082670298	3315458675991837.5	2.928913181510545e+30	2.1966848861329088e+30	0	7.322282953776363e+29	0	0	0	0	0
1.614707656362192e+33	2240734442106349.5	4341903.357711426	29775960057.698875	3.8122451604038536	3362446103824788.0	2.946233381521473e+30	2.2096750361411047e+30	0	7.365583453803682e+29	0	0	0	0	0
1.6117614229806705e+33	2272468978518010.0	4357195.496634022	29706390057.799744	3.8526672575416425	3410066949164126.0	2.963602546028183e+30	2.222701909521137e+30	0	7.409006365070457e+29	0	0	0	0	0
1.6087978204346424e+33	2304630980375719.0	4372531.07029494	29636820057.90062	3.893490113262448	3458329249151804.0	2.981020171244747e+30	2.2357651284335602e+30	0	7.452550428111867e+29	0	0	0	0	0
1.6058168002633977e+33	2337225865014070.0	4387910.151367301	29567250058.00149	3.934717368286504	3507241133040113.5	2.998485742304155e+30	2.2488643067281163e+30	0	7.496214355760388e+29	0	0	0	0	0
1.6028183145210935e+33	2370259111702885.5	4403332.811647153	29497680058.10236	3.9763526905557853	3556810823021350.0	3.0159987331384874e+30	2.2619990498538654e+30	0	7.539996832846219e+29	0	0	0	0	0
1.599802315787955e+33	2403736262201301.5	4418799.12203715	29428110058.203236	4.018399775314888	3607046635059272.5	3.033558606360632e+30	2.2751689547704742e+30	0	7.58389651590158e+29	0	0	0	0	0
1.5967687571815943e+33	2437662921313021.0	4434309.152530082	29358540058.304104	4.0608623451892445	3657956979722319.5	3.0511648131476217e+30	2.2883736098607164e+30	0	7.627912032869054e+29	0	0	0	0	0
1.5937175923684467e+33	2472044757442507.0	4449862.972192204	29288970058.40498	4.103744150260454	3709550363018225.5	3.068816793118754e+30	2.3016125948390654e+30	0	7.672041982796885e+29	0	0	0	0	0
1.590648775575328e+33	2506887503152112.5	4465460.649146404	29219400058.505856	4.147048968138781	3761835387230060.0	3.086513974219285e+30	2.3148854806644635e+30	0	7.716284935548212e+29	0	0	0	0	0
1.5875622616011087e+33	2542196955719943.0	4481102.250555176	29149830058.60672	4.190780604032637	3814820751753346.0	3.1042557725989576e+30	2.328191829449218e+30	0	7.760639431497394e+29	0	0	0	0	0
1.5844580058285097e+33	2577978977698364.5	4496787.84260342	29080260058.707596	4.234942890815	3868515253934165.5	3.122041592492121e+30	2.341531194369091e+30	0	7.805103981230303e+29	0	0	0	0	0
1.5813359642360177e+33	2614239497473022.5	4512517.49048105	29010690058.808468	4.2795396890866755	3922927789908017.5	3.1398708260998083e+30	2.3549031195748564e+30	0	7.849677065249521e+29	0	0	0	0	0
1.578196093409918e+33	2650984509822225.0	4528291.258365424	28941120058.909344	4.324574887236306	3978067355439230.5	3.157742853466367e+30	2.3683071400997753e+30	0	7.894357133665918e+29	0	0	0	0	0
1.5750383505564516e+33	2688220076476587.0	4544109.209403596	28871550059.010212	4.370052401497055	4033943046760766.5	3.1756570423621173e+30	2.381742781771588e+30	0	7.939142605905293e+29	0	0	0	0	0
1.5718626935140895e+33	2725952326678757.0	4559971.405694366	28801980059.111084	4.415976175999842	4090564061414142.0	3.1936127481606605e+30	2.3952095611204953e+30	0	7.984031870401651e+29	0	0	0	0	0
1.568669080765929e+33	2764187457743063.5	4575877.908270147	28732410059.21196	4.462350182823012	4147939699089241.5	3.211609313718148e+30	2.4087069852886112e+30	0	8.02902328429537e+29	0	0	0	0	0
1.565457471452211e+33	2802931735615025.5	4591828.77707865	28662840059.312824	4.509178422038447	4206079362463906.5	3.2296460692544155e+30	2.4222345519408116e+30	0	8.074115173136039e+29	0	0	0	0	0
1.5622278253829564e+33	2842191495430446.5	4607824.070964379	28593270059.4137	4.556464921753888	4264992558042928.0	3.247722332228957e+30	2.4357917491717176e+30	0	8.119305830572392e+29	0	0	0	0	0
1.5589801030507275e+33	2881973142074041.5	4623863.847649928	28523700059.514576	4.604213738151468	4324688896996306.5	3.265837407222971e+30	2.4493780554172282e+30	0	8.164593518057427e+29	0	0	0	0	0
1.5557142656435045e+33	2922283150737346.0	4639948.163717091	28454130059.615444	4.6524289555222795	4385178095996461.0	3.2839905858162045e+30	2.4629929393621534e+30	0	8.209976464540511e+29	0	0	0	0	0
1.5524302750576884e+33	2963128067475793.5	4656077.074587774	28384560059.716316	4.7011146862969255	4446469978054175.5	3.302181146465881e+30	2.4766358598494108e+30	0	8.255452866164703e+29	0	0	0	0	0
1.5491280939112225e+33	3004514509764795.0	4672250.634504727	28314990059.81719	4.7502750710719495	4508574473353051.0	3.320408354387682e+30	2.4903062657907617e+30	0	8.301020885969206e+29	0	0	0	0	0
1.5458076855568347e+33	3046449167054580.5	4688468.896512066	28245420059.91806	4.79991427863198	4571501620082103.0	3.33867146143162e+30	2.504003596073715e+30	0	8.34667865357905e+29	0	0	0	0	0
1.5424690140954032e+33	3088938801323686.0	4704731.912435609	28175850060.018936	4.850036505967545	4635261565266323.0	3.3569697059642645e+30	2.5177272794731985e+30	0	8.392424264910661e+29	0	0	0	0	0
1.539112044389439e+33	3131990247630850.5	4721039.732863006	28106280060.119804	4.900645978288405	4699864565594855.0	3.375302312745781e+30	2.5314767345593355e+30	0	8.438255781864452e+29	0	0	0	0	0
1.5357367420766932e+33	3175610414665157.5	4737392.407123679	28036710060.22068	4.951746949032305	4765320988246535.0	3.3936684928092005e+30	2.5452513696069e+30	0	8.484171232023001e+29	0	0	0	0	0
1.532343073583884e+33	3219806285294239.5	4753789.983268573	27967140060.32155	5.0033436998690775	4831641311712536.0	3.4120674433421406e+30	2.5590505825066057e+30	0	8.530168608355351e+29	0	0	0	0	0
1.5289310061405417e+33	3264584917110254.0	4770232.50804968	27897570060.422424	5.055440540699853	4898836126615647.0	3.430498347563227e+30	2.5728737606724203e+30	0	8.576245868908068e+29	0	0	0	0	0
1.5255005077929785e+33	3309953442973542.5	4786720.026899387	27828000060.523293	5.108041809651421	4966916136526098.0	3.4489603746055074e+30	2.5867202809541304e+30	0	8.622400936513769e+29	0	0	0	0	0
1.522051547418373e+33	3355919071553660.0	4803252.583909618	27758430060.624165	5.161151873065493	5035892158773422.0	3.4674526793931985e+30	2.600589509544899e+30	0	8.668631698482996e+29	0	0	0	0	0
1.5185840947389798e+33	3402489087867615.0	4819830.221810762	27688860060.72504	5.214775125482837	5105775125254143.0	3.4859744025255385e+30	2.614480801894154e+30	0	8.714936006313846e+29	0	0	0	0	0
1.5150981203364541e+33	3449670853815060.0	4836452.981950418	27619290060.825912	5.268915989622095	5176576083234879.0	3.504524670155476e+30	2.628393502616607e+30	0	8.76131167538869e+29	0	0	0	0	0
1.5115935956662987e+33	3497471808710199.0	4853120.904271916	27549720060.92678	5.323578916353181	5248306196150524.0	3.5231025938709483e+30	2.642326945403211e+30	0	8.807756484677371e+29	0	0	0	0	0
1.508070493072428e+33	3545899469810218.0	4869834.027292649	27480150061.027653	5.378768384665171	5320976744397213.0	3.541707270578862e+30	2.6562804529341464e+30	0	8.854268176447155e+29	0	0	0	0	0
1.504528785801849e+33	3594961432839915.5	4886592.388082187	27410580061.12853	5.434488901628463	5394599126119576.0	3.56033778238391e+30	2.6702533367879323e+30	0	8.900844455959775e+29	0	0	0	0	0
1.500968448019465e+33	3644665372512392.5	4903396.022240201	27341010061.2294	5.490745002351224	5469184857992095.0	3.578993196474691e+30	2.684244897356018e+30	0	8.947482991186728e+29	0	0	0	0	0
1.4973894548229904e+33	3695019043045416.0	4920244.963874162	27271440061.33027	5.547541249929802	5544745575993951.0	3.597672565004673e+30	2.698254423753505e+30	0	8.994181412511682e+29	0	0	0	0	0
1.4937917822579856e+33	3746030278673304.0	4937139.245576846	27201870061.431145	5.604882235393153	5621293036177159.0	3.616374924976102e+30	2.7122811937320766e+30	0	9.040937312440254e+29	0	0	0	0	0
1.4901754073330094e+33	3797706994154016.0	4954078.898403631	27132300061.532017	5.662772577641026	5698839115427516.0	3.6350992981267627e+30	2.726324473595072e+30	0	9.087748245316907e+29	0	0	0	0	0
1.4865403080348826e+33	3850057185271144.0	4971063.951849563	27062730061.63289	5.721216923375798	5777395812217878.0	3.6538446908117333e+30	2.7403835181088e+30	0	9.134611727029333e+29	0	0	0	0	0
1.4828864633440707e+33	3903088929330609.0	4988094.433826257	26993160061.73376	5.7802199470278754	5856975247353512.0	3.672610093892769e+30	2.7544575704195766e+30	0	9.181525234731922e+29	0	0	0	0	0
1.479213853250178e+33	3956810385651673.0	5005170.370638535	26923590061.834633	5.839786350674419	5937589664708900.0	3.691394482622692e+30	2.768545861967019e+30	0	9.22848620655673e+29	0	0	0	0	0
1.4755224587675553e+33	4011229796052043.0	5022291.786960899	26854020061.935505	5.89992086395134	6019251431955696.0	3.710196816532909e+30	2.782647612399682e+30	0	9.275492041332272e+29	0	0	0	0	0
1.4718122619510224e+33	4066355485326748.5	5039458.7058137655	26784450062.036373	5.960628243958378	6101973041281319.0	3.729016039324169e+30	2.796762029493127e+30	0	9.322540098310423e+29	0	0	0	0	0
1.4680832459116983e+33	4122195861720434.5	5056671.148539491	26714880062.13725	6.021913275157095	6185767110097684.0	3.747851078752288e+30	2.8108883090642165e+30	0	9.36962769688072e+29	0	0	0	0	0
1.464335394832946e+33	4178759417392867.5	5073929.134778205	26645310062.23812	6.0837807692617245	6270646381739737.0	3.7667008465221206e+30	2.8250256348915907e+30	0	9.416752116305301e+29	0	0	0	0	0
1.460568693986424e+33	4236054728877187.5	5091232.682443403	26575740062.338993	6.146235565122594	6356623726153108.0	3.785564238176375e+30	2.8391731786322813e+30	0	9.463910595440937e+29	0	0	0	0	0
1.4567831297482476e+33	4294090457530688.5	5108581.8076973455	26506170062.43987	6.209282528602077	6443712140570551.0	3.804440132988105e+30	2.8533300997410787e+30	0	9.511100332470263e+29	0	0	0	0	0
1.4529786896152593e+33	4352875349977758.5	5125976.524926243	26436600062.540733	6.272926552442891	6531924750176624.0	3.823327393856566e+30	2.867495545392424e+30	0	9.558318484641415e+29	0	0	0	0	0
1.449155362221403e+33	4412418238544571.0	5143416.84671521	26367030062.64161	6.337172556128519	6621274808759983.0	3.842224867198383e+30	2.881668650398787e+30	0	9.605562167995958e+29	0	0	0	0	0
1.4453131373542045e+33	4472728041685304.5	5160902.783823027	26297460062.742485	6.402025485735722	6711775699352968.0	3.861131382847086e+30	2.8958485371353144e+30	0	9.652828457117715e+29	0	0	0	0	0
1.4414520059713575e+33	4533813764399405.0	5178434.345156678	26227890062.843357	6.467490313778869	6803440934857747.0	3.8800457539479886e+30	2.9100343154609913e+30	0	9.700114384869972e+29	0	0	0	0	0
1.4375719602174096e+33	4595684498639585.0	5196011.537745668	26158320062.944225	6.5335720390459695	6896284158658561.0	3.898966776856729e+30	2.924225082642547e+30	0	9.747416942141823e+29	0	0	0	0	0
1.4336729934405529e+33	4658349423710186.0	5213634.36671614	26088750063.045097	6.600275686426254	6990319145219505.0	3.917893231041839e+30	2.938419923281379e+30	0	9.794733077604597e+29	0	0	0	0	0
1.429755100209511e+33	4721817806655484.0	5231302.835264757	26019180063.145973	6.6676063067290965	7085559800667219.0	3.9368238789824534e+30	2.95261790923684e+30	0	9.842059697456133e+29	0	0	0	0	0
1.4258182763305285e+33	4786099002637613.0	5249016.944632394	25949610063.246845	6.73556897649418	7182020163358002.0	3.9557574660751506e+30	2.9668180995563627e+30	0	9.889393665187876e+29	0	0	0	0	0
1.4218625188644534e+33	4851202455303629.0	5266776.694077591	25880040063.347713	6.804168797792661	7279714404428626.0	3.974692720536058e+30	2.9810195404020434e+30	0	9.936731801340145e+29	0	0	0	0	0
1.4178878261439173e+33	4917137697141347.0	5284582.080849809	25810470063.44859	6.873410898019182	7378656828330305.0	3.9936283533071366e+30	2.9952212649803525e+30	0	9.984070883267842e+29	0	0	0	0	0
1.4138941977906102e+33	4983914349823573.0	5302433.100162453	25740900063.549458	6.943300429674627	7478861873345254.0	4.012563057966736e+30	3.009422293475052e+30	0	1.003140764491684e+30	0	0	0	0	0
1.4098816347326436e+33	5051542124540204.0	5320329.745165702	25671330063.65033	7.013842570139305	7580344112085030.0	4.0314955106356173e+30	3.023621632976713e+30	0	1.0078738776589043e+30	0	0	0	0	0
1.405850139222008e+33	5120030822317908.0	5338272.006919102	25601760063.751205	7.085042521436564	7683118251970253.0	4.050424369892455e+30	3.037818277419341e+30	0	1.0126060924731137e+30	0	0	0	0	0
1.4017997148521156e+33	5189390334326788.0	5356259.874363961	25532190063.852074	7.15690550998648	7787199135690778.0	4.069348276684857e+30	3.052011207513643e+30	0	1.0173370691712143e+30	0	0	0	0	0
1.3977303665754307e+33	5259630642173691.0	5374293.334295512	25462620063.95295	7.229436786349546	7892601741645841.0	4.0882658542449464e+30	3.0661993906837095e+30	0	1.0220664635612366e+30	0	0	0	0	0
1.3936421007211858e+33	5330761818181696.0	5392372.371334884	25393050064.053818	7.302641624960194	7999341184363453.0	4.1071757080096394e+30	3.0803817810072297e+30	0	1.0267939270024098e+30	0	0	0	0	0
1.3895349250131762e+33	5402794025655255.0	5410496.96790084	25323480064.154694	7.376525323849873	8107432714898276.0	4.126076425536504e+30	3.094557319152378e+30	0	1.031519106384126e+30	0	0	0	0	0
1.3854088485876398e+33	5475737519130549.0	5428667.104181301	25253910064.25556	7.451093204359576	8216891721207302.0	4.144966576429983e+30	3.108724932322487e+30	0	1.0362416441074957e+30	0	0	0	0	0
1.3812638820112097e+33	5549602644610584.0	5446882.758104672	25184340064.356438	7.526350610841583	8327733728502642.0	4.163844712261406e+30	3.1228835341960543e+30	0	1.0409611780653514e+30	0	0	0	0	0
1.377100037298948e+33	5624399839784557.0	5465143.905310942	25114770064.457314	7.6023029103503115	8439974399580705.0	4.182709366499681e+30	3.137032024874761e+30	0	1.0456773416249202e+30	0	0	0	0	0
1.3729173279324485e+33	5700139634230902.0	5483450.519122575	25045200064.558178	7.678955492321946	8553629535126891.0	4.2015590544376495e+30	3.151169290828237e+30	0	1.0503897636094124e+30	0	0	0	0	0
1.3687157688780108e+33	5776832649603581.0	5501802.570515184	24975630064.659054	7.756313768242764	8668715073995134.0	4.2203922731236497e+30	3.1652942048427374e+30	0	1.0550980682809124e+30	0	0	0	0	0
1.3644953766048873e+33	5854489599801140.0	5520200.028088004	24906060064.759926	7.834383171305976	8785247093461591.0	4.239207501298442e+30	3.1794056259738314e+30	0	1.0598018753246106e+30	0	0	0	0	0
1.3602561691035888e+33	5933121291117846.0	5538642.858034145	24836490064.860794	7.9131691560567585	8903241809451439.0	4.258003199327913e+30	3.1935023994959344e+30	0	1.0645007998319782e+30	0	0	0	0	0
1.3559981659042608e+33	6012738622376557.0	5557131.024110637	24766920064.96167	7.992677198025437	9022715576738262.0	4.2767778091467734e+30	3.2075833568600803e+30	0	1.0691944522866934e+30	0	0	0	0	0
1.351721388095114e+33	6093352585042651.0	5575664.487608269	24697350065.062542	8.072912793348527	9143684889115002.0	4.2955297541982263e+30	3.2216473156486697e+30	0	1.0738824385495566e+30	0	0	0	0	0
1.347425858340916e+33	6174974263318468.0	5594243.207321214	24627780065.163414	8.153881458377416	9266166379535694.0	4.3142574393792944e+30	3.235693079534471e+30	0	1.0785643598448236e+30	0	0	0	0	0
1.3431116009015365e+33	6257614834217796.0	5612867.139516445	24558210065.264282	8.235588729274605	9390176820227224.0	4.33295925099187e+30	3.2497194382439025e+30	0	1.0832398127479675e+30	0	0	0	0	0
1.3387786416505446e+33	6341285567619706.0	5631536.23790296	24488640065.365158	8.318040161597157	9515733122770130.0	4.3516335566899825e+30	3.263725167517487e+30	0	1.0879083891724956e+30	0	0	0	0	0
1.3344270080938547e+33	6425997826301210.0	5650250.453600772	24419070065.466034	8.401241329867238	9642852338147596.0	4.3702787054384865e+30	3.277709029078865e+30	0	1.0925696763596216e+30	0	0	0	0	0
1.3300567293884163e+33	6511763065948207.0	5669009.7351097325	24349500065.566902	8.485197827129575	9771551656761878.0	4.3888930274681643e+30	3.2916697706011234e+30	0	1.0972232568670411e+30	0	0	0	0	0
1.325667836360948e+33	6598592835143934.0	5687814.028278111	24279930065.667774	8.569915264495467	9901848408416988.0	4.407474834236791e+30	3.3056061256775934e+30	0	1.1018687085591978e+30	0	0	0	0	0
1.3212603615267113e+33	6686498775334551.0	5706663.276270998	24210360065.768646	8.65539927067336	1.0033760062267026e+16	4.4260224183965936e+30	3.3195168137974455e+30	0	1.1065056045991484e+30	0	0	0	0	0
1.316834339108315e+33	6775492620771053.0	5725557.419538507	24140790065.86952	8.741655491485611	1.0167304226729042e+16	4.444534053758122e+30	3.3334005403185913e+30	0	1.1111335134395304e+30	0	0	0	0	0
1.3123898050545568e+33	6865586198426945.0	5744496.395783764	24071220065.970394	8.828689589371281	1.0302498649359474e+16	4.463007995266227e+30	3.34725599644967e+30	0	1.1157519988165568e+30	0	0	0	0	0
