mass	pressure	temperature	radius	density	specificenergy	dm
1.9106827504606266e+33	18321849564384.74	1305644.3192043614	50299110027.94159	0.10366090932384636	265227920878280.53	2.2789480970342697e+29
1.910454855650923e+33	18688839676741.793	1312133.8513139377	50229540028.042465	0.10521430319045846	266546201120134.38	2.306748793185124e+29
1.9102241807716045e+33	19062310723605.824	1318640.5943371558	50159970028.14333	0.10678732012112811	267867977578204.56	2.3347994363570008e+29
1.909990700827969e+33	19442365095720.23	1325164.6092632785	50090400028.24421	0.1083801755523782	269193262641818.84	2.3631015542985867e+29
1.909754390672539e+33	19829106674422.75	1331705.9573046411	50020830028.34507	0.10999308712081023	270522068745619.8	2.391656680379559e+29
1.909515225004501e+33	20222640852382.105	1338264.6998971873	49951260028.445946	0.11162627468530616	271854408369673.66	2.4204663535856265e+29
1.9092731783691426e+33	20623074554617.42	1344840.8987010063	49881690028.54682	0.11327996034945269	273190294039579.62	2.4495321185175283e+29
1.909028225157291e+33	21030516259803.555	1351434.6156008695	49812120028.64769	0.11495436848418805	274529738326578.34	2.4788555253880827e+29
1.9087803396047522e+33	21445076021866.21	1358045.9127067565	49742550028.748566	0.11664972575067309	275872753847659.56	2.5084381300171428e+29
1.9085294957917505e+33	21866865491871.15	1364674.8523543875	49672980028.84944	0.11836626112339103	277219353265669.7	2.5382814938307595e+29
1.9082756676423675e+33	22295997940210.613	1371321.4971057442	49603410028.95032	0.12010420591347465	278569549289417.7	2.5683871838534922e+29
1.908018828923982e+33	22732588279091.656	1377985.9097495903	49533840029.051186	0.12186379379226582	279923354673781.03	2.5987567727049334e+29
1.9077589532467116e+33	23176753085330.117	1384668.1533019913	49464270029.15205	0.12364526081510889	281280782219810.97	2.629391838594165e+29
1.9074960140628522e+33	23628610623453.887	1391368.2910068207	49394700029.25292	0.12544884544537796	282641844774835.94	2.660293965311838e+29
1.907229984666321e+33	24088280869120.727	1398086.3863362782	49325130029.3538	0.1272747885787452	284006555232566.06	2.691464742226931e+29
1.9069608381920984e+33	24555885532853.34	1404822.5029913893	49255560029.45467	0.12912333356768627	285374926533195.1	2.7229057642759877e+29
1.906688547615671e+33	25031548084097.08	1411576.7049025092	49185990029.55555	0.1309947262462301	286746971663503.06	2.7546186319570006e+29
1.9064130857524751e+33	25515393775604.02	1418349.0562298207	49116420029.65641	0.13288921495495262	288122703656956.3	2.7866049513208995e+29
1.906134425257343e+33	26007549668147.58	1425139.6213638245	49046850029.757286	0.13480705056621656	289502135593808.75	2.818866333960743e+29
1.905852538623947e+33	26508144655572.926	1431948.4649258326	48977280029.85816	0.13674848650966276	290885280601200.5	2.8514043970055446e+29
1.9055673981842465e+33	27017309490186.445	1438775.6517684516	48907710029.95903	0.13871377879795083	292272151853256.94	2.8842207631064218e+29
1.905278976107936e+33	27535176808489.566	1445621.2469760617	48838140030.059906	0.14070318605275445	293662762571186.0	2.9173170604274133e+29
1.9049872444018932e+33	28061881157261.387	1452485.3158652957	48768570030.160774	0.14271696953101354	295057126023375.06	2.95069492263391e+29
1.9046921749096297e+33	28597559019994.168	1459367.9239855055	48699000030.26165	0.14475539315144306	296455255525486.06	2.9843559888784683e+29
1.9043937393107418e+33	29142348843687.42	1466269.1371192345	48629430030.36252	0.1468187235213056	297857164440551.2	3.018301903791696e+29
1.9040919091203625e+33	29696391066004.156	1473189.021282675	48559860030.463394	0.14890722996344483	299262866179066.3	3.052534317464838e+29
1.903786655688616e+33	30259828142794.793	1480127.6427261268	48490290030.56427	0.1510211845435859	300672374199083.25	3.0870548854373784e+29
1.9034779502000725e+33	30832804575993.59	1487085.0679344505	48420720030.66513	0.15316086209790436	302085702006302.9	3.1218652686820405e+29
1.9031657636732043e+33	31415466941891.555	1494061.3636275067	48351150030.76601	0.1553265402608633	303502863154163.56	3.1569671335870385e+29
1.9028500669598456e+33	32007963919792.836	1501056.5967606078	48281580030.86688	0.15751849949332805	304923871243933.3	3.192362151943669e+29
1.9025308307446513e+33	32610446321057.21	1508070.8345249477	48212010030.96775	0.1597370231109525	306348739924796.9	3.228052000925103e+29
1.9022080255445587e+33	33223067118535.258	1515104.1443480311	48142440031.06863	0.16198239731284478	307777482893943.25	3.2640383630703906e+29
1.9018816217082518e+33	33845981476401.32	1522156.593894103	48072870031.169495	0.16425491121051466	309210113896652.75	3.300322926265856e+29
1.901551589415625e+33	34479346780388.555	1529228.251064562	48003300031.27037	0.16655485685710203	310646646726380.6	3.336907383723416e+29
1.9012178986772528e+33	35123322668432.812	1536319.1839983792	47933730031.37125	0.16888252927689384	312087095224842.9	3.373793433964569e+29
1.9008805193338563e+33	35778071061729.016	1543429.461072501	47864160031.47212	0.1712382264951267	313531473282097.4	3.410982780795077e+29
1.9005394210557767e+33	36443756196206.77	1550559.1509022517	47794590031.573	0.17362224956808167	314979794836626.25	3.448477133285172e+29
1.900194573342448e+33	37120544654430.45	1557708.322341731	47725020031.67385	0.17603490261347357	316432073875415.94	3.486278205746871e+29
1.8998459455218735e+33	37808605397928.016	1564877.0444841937	47655450031.77473	0.17847649284113273	317888324434035.25	3.5243877177081414e+29
1.8994935067501025e+33	38508109799957.04	1572065.3866624434	47585880031.8756	0.1809473305839915	319348560596714.4	3.5628073938929584e+29
1.8991372260107132e+33	39219231678710.18	1579273.4184492002	47516310031.97648	0.18344772932936662	320812796496420.4	3.601538964191569e+29
1.898777072114294e+33	39942147330968.484	1586501.209657472	47446740032.077354	0.1859780057505489	322281046314931.8	3.6405841636364564e+29
1.8984130136979303e+33	40677035566207.086	1593748.8303409158	47377170032.17822	0.1885384797386988	323753324282912.8	3.679944732375415e+29
1.8980450192246927e+33	41424077741159.37	1601016.35079419	47307600032.27908	0.19112947443505066	325229644679984.75	3.719622415641063e+29
1.8976730569831287e+33	42183457794846.33	1608303.8415533062	47238030032.37996	0.1937513162634319	326710021834796.5	3.7596189637267665e+29
1.897297095086756e+33	42955362284076.15	1615611.3733959675	47168460032.480835	0.1964043349630951	328194470125095.0	3.799936131951943e+29
1.8969171014735607e+33	43739980419420.375	1622939.0173419002	47098890032.58171	0.19908886362186795	329683003977791.2	3.840575680633705e+29
1.8965330439054974e+33	44537504101673.734	1630286.8446531831	47029320032.68258	0.20180523870962577	331175637869027.2	3.881539375055058e+29
1.896144889967992e+33	45348127958802.06	1637654.9268345572	46959750032.783455	0.20455380011208357	332672386324239.7	3.92282898542963e+29
1.8957526070694492e+33	46172049383387.42	1645043.3356337447	46890180032.88433	0.20733489116492004	334173263918224.44	3.964446286872895e+29
1.895356162440762e+33	47009468570573.9	1652452.143041745	46820610032.9852	0.21014885868822586	335678285275196.25	4.0063930593624026e+29
1.8949555231348259e+33	47860588556522.71	1659881.4212931318	46751040033.08606	0.21299605302128674	337187465068849.6	4.048671087704941e+29
1.8945506560260554e+33	48725615257381.52	1667331.2428663322	46681470033.186935	0.21587682805769834	338700818022415.25	4.091282161496599e+29
1.8941415278099056e+33	49604757508777.0	1674801.6804839107	46611900033.28781	0.2187915412808235	340218358908717.8	4.134228075090012e+29
1.8937281050023967e+33	50498227105834.555	1682292.807112834	46542330033.38869	0.2217405537995863	341740102550229.6	4.177510627550157e+29
1.8933103539396416e+33	51406238843734.14	1689804.6959647303	46472760033.48956	0.2247242303846114	343266063819123.56	4.2211316226168255e+29
1.89288824077738e+33	52329010558808.08	1697337.4204961418	46403190033.59042	0.22774293950470975	344796257637324.0	4.265092868663442e+29
1.8924617314905138e+33	53266763170187.836	1704891.0544087605	46333620033.6913	0.2307970533637125	346330698976555.25	4.309396178651941e+29
1.8920307918726487e+33	54219720722008.086	1712465.6716496686	46264050033.792175	0.2338869479376608	347869402858389.6	4.354043370094776e+29
1.8915953875356392e+33	55188110426173.17	1720061.3464115555	46194480033.89304	0.2370130030123476	349412384354292.44	4.399036265004708e+29
1.8911554839091388e+33	56172162705694.64	1727678.1531329313	46124910033.99392	0.240175602221219	350959658585664.44	4.444376689851783e+29
1.8907110462401537e+33	57172111238607.35	1735316.166498334	46055340034.09479	0.24337513308363912	352511240723884.75	4.4900664755162216e+29
1.890262039592602e+33	58188193002469.7	1742975.4614385152	45985770034.19566	0.2466119870435151	354067145990347.8	4.536107457237302e+29
1.8898084288468782e+33	59220648319458.9	1750656.1131306333	45916200034.29653	0.2498865595082965	355627389656503.5	4.5825014745696334e+29
1.8893501786994212e+33	60269720902064.52	1758358.1969984192	45846630034.39741	0.2531992498883384	357191987043889.94	4.6292503713266e+29
1.8888872536622885e+33	61335657899391.836	1766081.7887123413	45777060034.49828	0.2565504616366431	358760953524167.3	4.676355995531218e+29
1.8884196180627352e+33	62418709944080.67	1773826.9641897592	45707490034.599144	0.25994060228897725	360334304519149.44	4.7238201993628496e+29
1.8879472360427988e+33	63519131199847.414	1781593.7995950582	45637920034.70002	0.2633700835043673	361912055500830.8	4.771644839099523e+29
1.887470071558889e+33	64637179409660.336	1789382.3713397875	45568350034.800896	0.2668393211059825	363494221991414.4	4.8198317750680055e+29
1.886988088381382e+33	65773115944553.586	1797192.7560827753	45498780034.901764	0.2703487351224007	365080819563335.4	4.868382871580513e+29
1.886501250094224e+33	66927205853089.35	1805025.0307302359	45429210035.00264	0.27389874982926443	366671863839282.94	4.917299996878955e+29
1.886009520094536e+33	68099717911476.52	1812879.2724358668	45359640035.10351	0.2774897937913306	368267370492220.0	4.9665850230749644e+29
1.8855128615922285e+33	69290924674353.234	1820755.5586009289	45290070035.204384	0.2811222999049141	369867355245399.0	5.016239826085155e+29
1.88501123760962e+33	70501102526243.72	1828653.9668743245	45220500035.30526	0.28479670544073477	371471833872378.44	5.0662662855747016e+29
1.8845046109810626e+33	71730531733695.47	1836574.5751526556	45150930035.406136	0.28851345208716295	373080822197034.4	5.116666284886516e+29
1.883992944352574e+33	72979496498106.16	1844517.4615802662	45081360035.50701	0.2922729859938702	374694336093568.75	5.167441710978595e+29
1.8834762001814762e+33	74248285009251.19	1852482.7045492854	45011790035.607864	0.29607575781589374	376312391486518.7	5.218594454356845e+29
1.8829543407360406e+33	75537189499516.34	1860470.3826996402	44942220035.70874	0.29992222275810604	377935004350759.3	5.27012640900279e+29
1.8824273280951404e+33	76846506298849.48	1868480.5749190734	44872650035.809616	0.3038128406201073	379562190711506.0	5.322039472309931e+29
1.8818951241479095e+33	78176535890436.16	1876513.3603431343	44803080035.91049	0.3077480758415314	381193966644313.8	5.374335545005181e+29
1.881357690593409e+33	79527582967110.38	1884568.8183551629	44733510036.01137	0.3117283975477759	382830348275074.1	5.427016531078677e+29
1.8808149889403013e+33	80899956488509.38	1892647.0285862586	44663940036.112236	0.3157542795961573	384471351780007.9	5.480084337708735e+29
1.8802669805065305e+33	82293969738980.89	1900748.070915232	44594370036.2131	0.31982620062249345	386116993385655.7	5.5335408751816005e+29
1.8797136264190123e+33	83709940386254.58	1908872.0254685506	44524800036.31397	0.3239446440881219	387767289368867.7	5.587388056820152e+29
1.8791548876133302e+33	85148190540884.02	1917018.9726202623	44455230036.41485	0.3281100983273496	389422256056786.56	5.6416277988968125e+29
1.8785907248334405e+33	86609046816471.28	1925188.992991907	44385660036.515724	0.3323230565953431	391081909826830.94	5.696262020555371e+29
1.878021098631385e+33	88092840390683.12	1933382.167452416	44316090036.61659	0.3365840171164613	392746267106674.1	5.751292643727622e+29
1.8774459693670125e+33	89599907067067.81	1941598.5771179884	44246520036.71747	0.34089348313303164	394415344374219.75	5.8067215930444005e+29
1.876865297207708e+33	91130587337684.61	1949838.3033519653	44176950036.818344	0.34525196295457905	396089158157575.1	5.8625507957561976e+29
1.8762790421281325e+33	92685226446553.86	1958101.427764677	44107380036.91921	0.34965997000750426	397767725035021.1	5.9187821816369104e+29
1.8756871639099687e+33	94264174453938.16	1966388.0322132776	44037810037.02008	0.3541180228852171	399451061634978.5	5.975417682897176e+29
1.875089622141679e+33	95867786301466.69	1974698.1988015664	43968240037.12095	0.3586266453987322	401139184635970.94	6.032459234091915e+29
1.8744863762182698e+33	97496421878110.53	1983032.009879788	43898670037.221825	0.36318636662772336	402832110766585.1	6.089908772022323e+29
1.8738773853410676e+33	99150446087022.44	1991389.5480444238	43829100037.3227	0.367797720972049	404529856805428.4	6.1477682356475226e+29
1.873262608517503e+33	100830228913248.31	1999770.8961379586	43759530037.42358	0.37246124820374193	406232439581080.5	6.206039565978812e+29
1.872642004560905e+33	102536145492323.67	2008176.137248633	43689960037.524445	0.3771774935194743	407939875972044.25	6.2647247059835945e+29
1.8720155320903068e+33	104268576179766.0	2016605.3547101822	43620390037.62531	0.3819470075935013	409652182906692.44	6.3238256004835395e+29
1.8713831495302585e+33	106027906621470.39	2025058.6321015477	43550820037.72619	0.38677034663107707	411369377363208.44	6.383344196046615e+29
1.870744815110654e+33	107814527825026.03	2033536.0532465845	43481250037.82706	0.39164807242236443	413091476369527.3	6.443282440889321e+29
1.870100486866565e+33	109628836231957.94	2042037.7022137388	43411680037.92793	0.3965807523968227	414818497003270.25	6.5036422847607e+29
1.869450122638089e+33	111471233790910.14	2050563.6633157136	43342110038.02881	0.40156895967809103	416550456391677.0	6.564425678836301e+29
1.8687936800702055e+33	113342128031778.98	2059114.0211091146	43272540038.12967	0.4066132731393622	418287371711533.2	6.625634575606209e+29
1.8681311166126447e+33	115241932140808.2	2067688.860394069	43202970038.230545	0.4117142774592523	420029260189093.2	6.687270928756534e+29
1.867462389519769e+33	117171065036661.77	2076288.2662138445	43133400038.33142	0.4168725631781793	421776139100003.25	6.749336693061602e+29
1.866787455850463e+33	119129951447478.55	2084912.323854427	43063830038.4323	0.4220887267552349	423528025769215.06	6.811833824256842e+29
1.8661062724680374e+33	121119021988927.2	2093561.1188440903	42994260038.53317	0.42736337062556984	425284937570898.4	6.874764278922416e+29
1.865418796040145e+33	123138713243271.97	2102234.7369529475	42924690038.63403	0.4326971032582918	427046891928350.2	6.938130014360136e+29
1.864724983038709e+33	125189467839457.89	2110933.2641924703	42855120038.73491	0.4380905392148713	428813906313897.1	7.001932988463934e+29
1.8640247897398626e+33	127271734534233.86	2119656.7868150044	42785550038.83578	0.44354429920807376	430585998248796.44	7.066175159601135e+29
1.8633181722239025e+33	129385968294319.98	2128405.391313247	42715980038.93665	0.449059010161406	432363185303131.0	7.130858486473722e+29
1.862605086375255e+33	131532630379635.83	2137179.164419716	42646410039.03753	0.454635305269092	434145485095699.8	7.195984927990687e+29
1.861885487882456e+33	133712188427600.5	2145978.1931061903	42576840039.1384	0.46027382405657574	435932915293905.75	7.261556443133352e+29
1.8611593322381427e+33	135925116538516.66	2154802.5645831274	42507270039.23927	0.46597521244155327	437725493613636.56	7.327574990813826e+29
1.8604265747390613e+33	138171895362054.39	2163652.3662990658	42437700039.34015	0.47174012279554545	439523237819144.2	7.39404252974493e+29
1.8596871704860868e+33	140453012184844.58	2172527.685940001	42368130039.441025	0.4775692140060064	441326165722916.56	7.460961018288878e+29
1.8589410743842578e+33	142768961019196.06	2181428.611428734	42298560039.541885	0.4834631515389722	443134295185546.6	7.528332414317609e+29
1.858188241142826e+33	145120242692950.66	2190355.230924202	42228990039.64275	0.48942260750225786	444947644115596.1	7.596158675065927e+29
1.8574286252753195e+33	147507364940488.94	2199307.632820784	42159420039.74363	0.4954482607092023	446766230469454.2	7.664441756977039e+29
1.8566621810996218e+33	149930842494900.53	2208285.905747585	42089850039.844505	0.5015407967429668	448590072251191.6	7.73318361556032e+29
1.8558888627380658e+33	152391197181332.1	2217290.1385676903	42020280039.94538	0.5077009080213885	450419187512410.7	7.802386205226803e+29
1.855108624117543e+33	154888958011526.94	2226320.420377401	41950710040.04625	0.513929293862392	452253594352088.1	7.872051479137688e+29
1.8543214189696293e+33	157424661279570.06	2235376.8405054384	41881140040.14711	0.5202266605499634	454093310916415.06	7.942181389038225e+29
1.8535272008307255e+33	159998850658854.3	2244459.4885121295	41811570040.247986	0.5265937214006935	455938355398630.5	8.012777885105051e+29
1.852725923042215e+33	162612077300279.4	2253568.454188563	41742000040.34886	0.5330311968308866	457788746038850.44	8.083842915770518e+29
1.851917538750638e+33	165264899931699.25	2262703.82755572	41672430040.44974	0.5395398144242429	459644501123891.0	8.15537842755942e+29
1.851102000907882e+33	167957884958632.84	2271865.6988635785	41602860040.550606	0.5461203090001174	461505638987086.75	8.227386364917843e+29
1.8502792622713903e+33	170691606566250.75	2281054.1585901864	41533290040.65148	0.5527734226823544	463372178008102.2	8.299868670033788e+29
1.849449275404387e+33	173466646822657.03	2290269.297440722	41463720040.75235	0.5594999049687124	465244136612740.75	8.372827282670934e+29
1.84861199267612e+33	176283595783474.56	2299511.2063465067	41394150040.853226	0.5663005128008651	467121533272745.1	8.4462641399781e+29
1.847767366262122e+33	179143051597754.16	2308779.9764640057	41324580040.954094	0.5731760106349971	469004386505592.6	8.520181176311757e+29
1.846915348144491e+33	182045620615220.53	2318075.6991737927	41255010041.05496	0.5801271705129897	470892714874286.6	8.594580323050261e+29
1.8460558901121858e+33	184991917494868.88	2327398.466079483	41185440041.15584	0.5871547721341982	472786536987138.94	8.669463508399393e+29
1.8451889437613458e+33	187982565314933.1	2336748.369006652	41115870041.256714	0.5942596029278379	474685871497549.75	8.744832657211582e+29
1.8443144604956246e+33	191018195684232.97	2346125.5000017066	41046300041.35759	0.6014424581259593	476590737103779.5	8.820689690779753e+29
1.8434323915265467e+33	194099448854921.94	2355529.951330736	40976730041.45846	0.6087041408370343	478501152548714.3	8.897036526644726e+29
1.8425426878738822e+33	197226973836650.0	2364961.815478333	40907160041.559326	0.6160454621201489	480417136619627.25	8.973875078393822e+29
1.8416453003660427e+33	200401428512155.03	2374421.185146375	40837590041.6602	0.6234672410598031	482338708147930.5	9.051207255450588e+29
1.8407401796404977e+33	203623479754304.28	2383908.1532527925	40768020041.76107	0.630970304841332	484265886008924.8	9.129034962878468e+29
1.8398272761442098e+33	206893803544593.97	2393422.8129302817	40698450041.861946	0.638555488826932	486198689121538.6	9.207360101158222e+29
1.838906540134094e+33	210213085093132.1	2402965.2575250072	40628880041.96282	0.6462236366323175	488137136448064.44	9.286184565979178e+29
1.837977921677496e+33	213582018960113.8	2412535.580595259	40559310042.06368	0.6539756002039915	490081246993885.44	9.365510248021465e+29
1.8370413706526938e+33	217001309178807.97	2422133.875910075	40489740042.16456	0.6618122398971401	492031039807195.9	9.445339032728835e+29
1.836096836749421e+33	220471669380077.72	2431760.237447847	40420170042.265434	0.6697344245541671	493986533978718.56	9.525672800096003e+29
1.8351442694694113e+33	223993822918439.66	2441414.7593948706	40350600042.36631	0.6777430315838425	495947748641409.7	9.606513424428479e+29
1.8341836181269686e+33	227568502999690.0	2451097.5361438794	40281030042.46717	0.6858389470410955	497914702970160.6	9.687862774117542e+29
1.8332148318495567e+33	231196452810107.8	2460808.66229253	40211460042.56805	0.6940230657074367	499887416181491.2	9.769722711400776e+29
1.8322378595784167e+33	234878425647256.28	2470548.232641861	40141890042.66892	0.702296291172022	501865907533236.25	9.85209509213e+29
1.8312526500692036e+33	238615185052396.62	2480316.3421947155	40072320042.76979	0.7106595359133551	503850196324224.7	9.934981765519529e+29
1.8302591518926516e+33	242407504944535.7	2490113.0861541256	40002750042.87067	0.7191137213816365	505840301893951.9	1.0018384573909454e+30
1.8292573134352606e+33	246256169756119.0	2499938.5599216567	39933180042.97154	0.7276597780817525	507836243622243.0	1.0102305352509395e+30
1.8282470829000096e+33	250161974570393.06	2509792.85909572	39863610043.07241	0.7362986456569149	509838040928910.9	1.0186745929145024e+30
1.827228408307095e+33	254125725260452.72	2519676.0794698503	39794040043.17329	0.7450312729729557	511845713273405.0	1.0271708124006994e+30
1.8262012374946945e+33	258148238629986.84	2529588.317030933	39724470043.274155	0.7538586182032618	513859280154452.4	1.0357193749379937e+30
1.8251655181197564e+33	262230342555749.84	2539529.6679574093	39654900043.37503	0.7627816489143789	515878761109692.56	1.0443204609387326e+30
1.8241211976588176e+33	266372876131767.94	2549500.2286174283	39585330043.4759	0.7718013421522619	517904175715301.94	1.0529742499715668e+30
1.8230682234088462e+33	270576689815302.53	2559500.095566965	39515760043.576775	0.7809186845291847	519935543585612.3	1.0616809207341534e+30
1.8220065424881122e+33	274842645574591.72	2569529.365547902	39446190043.67764	0.790134672311317	521972884372720.4	1.0704406510261255e+30
1.820936101837086e+33	279171617038381.88	2579588.135486063	39376620043.77852	0.7994503115069553	524016217766088.25	1.0792536177199755e+30
1.8198568482193662e+33	283564489647274.3	2589676.502489211	39307050043.87939	0.8088666179554241	526065563492137.6	1.0881199967335614e+30
1.8187687282226326e+33	288022160806902.5	2599794.5638450035	39237480043.98026	0.8183846174166411	528120941313833.3	1.0970399630004923e+30
1.8176716882596322e+33	292545540042957.56	2609942.4170189006	39167910044.08114	0.8280053456613462	530182371030259.44	1.106013690440776e+30
1.8165656745691914e+33	297135549158085.6	2620120.1596520403	39098340044.18201	0.8377298485620066	532249872476186.7	1.1150413519317562e+30
1.8154506332172596e+33	301793122390670.2	2630327.889559059	39028770044.282875	0.8475591821843846	534323465521630.8	1.1241231192768673e+30
1.8143265100979826e+33	306519206575524.2	2640565.7047258783	38959200044.38375	0.8574944128797846	536403170071401.44	1.1332591631760698e+30
1.8131932509348065e+33	311314761306507.9	2650833.7033074414	38889630044.48463	0.8675366173779685	538489006064644.2	1.1424496531940762e+30
1.8120508012816123e+33	316180759101089.75	2661131.983625405	38820060044.585495	0.8776868828807439	540580993474369.7	1.1516947577288593e+30
1.8108991065238835e+33	321118185566876.9	2671460.6441657874	38750490044.68636	0.8879463071562324	542679152306977.7	1.1609946439804347e+30
1.8097381118799032e+33	326128039570126.75	2681819.783576569	38680920044.78724	0.8983159986338093	544783502601768.5	1.1703494779173788e+30
1.8085677624019858e+33	331211333406267.1	2692209.5006652507	38611350044.88811	0.9087970764997273	546894064430447.75	1.1797594242451629e+30
1.8073880029777406e+33	336369092972433.75	2702629.894396353	38541780044.98898	0.9193906707934052	549010857896617.6	1.1892246463716728e+30
1.806198778331369e+33	341602357942060.4	2713081.0638888865	38472210045.08986	0.930097922504412	551133903135262.8	1.1987453063745787e+30
1.8050000330249945e+33	346912181941525.1	2723563.1084137526	38402640045.19073	0.940919983670114	553263220312224.06	1.2083215649663457e+30
1.8037917114600282e+33	352299632728884.5	2734076.12739111	38333070045.291595	0.9518580174740099	555398829623661.6	1.2179535814595566e+30
1.8025737578785686e+33	357765792374711.3	2744620.220387688	38263500045.39247	0.9629131983447451	557540751295510.1	1.2276415137325015e+30
1.801346116364836e+33	363311757445054.8	2755195.487114045	38193930045.49335	0.9740867120558018	559689005582921.5	1.2373855181923669e+30
1.8001087308466437e+33	368938639186546.6	2765802.027421781	38124360045.594215	0.9853797558258728	561843612769698.6	1.2471857497403018e+30
1.7988615450969036e+33	374647563713670.0	2776439.941300698	38054790045.69508	0.9967935384199113	564004593167719.1	1.257042361733995e+30
1.7976045027351695e+33	380439672198213.6	2787109.328875904	37985220045.79596	1.0083292802508608	566171967116346.1	1.2669555059505603e+30
1.796337547229219e+33	386316121060932.9	2797810.2904048716	37915650045.89683	1.0199882134820686	568345754981831.5	1.276925332549755e+30
1.7950606218966692e+33	392278082165432.5	2808542.926274433	37846080045.9977	1.0317715821303677	570525977156705.4	1.2869519900346444e+30
1.7937736699066346e+33	398326743014299.5	2819307.336997732	37776510046.09858	1.043680642169847	572712654059156.5	1.297035625214217e+30
1.7924766342814203e+33	404463306947499.94	2830103.623211114	37706940046.19945	1.055716661636291	574905806132400.2	1.3071763831634507e+30
1.791169457898257e+33	410688993343062.94	2840931.8856709604	37637370046.30032	1.0678809207322966	577105453844037.1	1.3173744071836542e+30
1.7898520834910733e+33	417005037820074.6	2851792.2252504732	37567800046.40119	1.0801747119330682	579311617685397.5	1.3276298387631687e+30
1.78852445365231e+33	423412692443995.1	2862684.74293639	37498230046.50206	1.0925993400928768	581524318170875.8	1.3379428175354022e+30
1.7871865108347747e+33	429913225934333.44	2873609.5398256625	37428660046.602936	1.105156122552206	583743575837255.4	1.3483134812389192e+30
1.785838197353536e+33	436507923874681.9	2884566.717122053	37359090046.70381	1.1178463892455508	585969411243016.8	1.3587419656748325e+30
1.784479455387861e+33	443198088925146.7	2895556.3761326876	37289520046.80469	1.1306714828098947	588201844967638.0	1.3692284046645102e+30
1.7831102269831964e+33	449985041037190.5	2906578.618264549	37219950046.90555	1.1436327586938542	590440897610881.6	1.3797729300076516e+30
1.7817304540531888e+33	456870117670900.4	2917633.5450208955	37150380047.006424	1.156731585267476	592686589792068.0	1.3903756714375802e+30
1.780340078381751e+33	463854674014716.3	2928721.2579976423	37080810047.1073	1.169969343932711	594938942149338.9	1.401036756578674e+30
1.7789390416251724e+33	470940083207625.5	2939841.858879654	37011240047.20817	1.1833474292345318	597197975338906.9	1.4117563109009833e+30
1.7775272853142713e+33	478127736563856.8	2950995.449437002	36941670047.309044	1.1968672489727215	599463710034291.5	1.422534457675208e+30
1.7761047508565962e+33	485419043800082.94	2962182.131521134	36872100047.40991	1.210530224314298	601736166925543.9	1.4333713179279954e+30
1.7746713795386682e+33	492815433265161.25	2973402.0070609935	36802530047.51079	1.2243377899065995	604015366718457.8	1.4442670103944107e+30
1.7732271125282738e+33	500318352172431.75	2984655.1780590746	36732960047.61166	1.2382913939910163	606301330133768.1	1.4552216514726723e+30
1.771771890876801e+33	507929266834589.6	2995941.746587408	36663390047.71253	1.252392498517363	608594077906334.8	1.466235355175343e+30
1.7703056555216256e+33	515649662901151.5	3007261.814783479	36593820047.8134	1.266642579258883	610893630784314.5	1.4773082330828312e+30
1.768828347288543e+33	523481045598544.2	3018615.484846086	36524250047.914276	1.2810431259278992	613200009528319.1	1.4884403942939739e+30
1.767339906894249e+33	531424939972822.2	3030002.8590311143	36454680048.01515	1.2955956422920771	615513234910556.8	1.4996319453769458e+30
1.765840274948872e+33	539482891135056.44	3041424.039647268	36385110048.11602	1.3103016462913388	617833327713965.8	1.5108829903205394e+30
1.7643293919585515e+33	547656464509384.6	3052879.129051707	36315540048.21689	1.3251626701553676	620160308731327.0	1.522193630482463e+30
1.762807198328069e+33	555947246083775.6	3064368.229645632	36245970048.317764	1.340180260521757	622494198764368.5	1.533563964539902e+30
1.761273634363529e+33	564356842663497.9	3075891.443869786	36176400048.41864	1.3553559785547447	624835018622849.9	1.5449940884370673e+30
1.759728640275092e+33	572886882127332.1	3087448.874199887	36106830048.51951	1.3706914000645611	627182789123637.1	1.556484095333097e+30
1.7581721561797588e+33	581539013686547.5	3099040.623142003	36037260048.62038	1.3861881156273885	629537531089760.0	1.568034075550316e+30
1.7566041221042086e+33	590314908146639.8	3110666.793227827	35967690048.72125	1.401847730705883	631899265349454.8	1.5796441165194234e+30
1.7550244779876892e+33	599216258171880.6	3122327.4870098988	35898120048.82213	1.4176718657703082	634268012735191.1	1.5913143027270222e+30
1.7534331636849623e+33	608244778552679.2	3134022.807056746	35828550048.923	1.4336621564202405	636643794082688.2	1.6030447156600294e+30
1.7518301189693022e+33	617402206475771.2	3145752.855947943	35758980049.02387	1.4498202535068319	639026630229908.4	1.6148354337504413e+30
1.7502152835355519e+33	626690301797275.8	3157517.7362691066	35689410049.12474	1.4661478232556604	641416542016041.4	1.626686532320503e+30
1.7485885970032315e+33	636110847318610.0	3169317.550606794	35619840049.22561	1.4826465473901118	643813550280468.1	1.638598083524649e+30
1.7469499989197067e+33	645665649065312.8	3181152.4015433486	35550270049.326485	1.499318123255335	646217675861713.2	1.6505701562939143e+30
1.7452994287634126e+33	655356536568762.4	3193022.39165164	35480700049.42736	1.5161642639427138	648628939596377.5	1.6626028162771022e+30
1.7436368259471356e+33	665185363150831.9	3204927.6234897426	35411130049.52823	1.5331866984148834	651047362318055.9	1.6746961257823103e+30
1.7419621298213532e+33	675154006211490.1	3216868.199595525	35341560049.6291	1.550387171631268	653472964856238.0	1.686850143718905e+30
