mass	pressure	temperature	radius	density	specificenergy	dm	h1	he3	he4	c12	n14	o16	ne20	mg24
1.0712160190947904e+35	2.3184169715471804e+16	40751702.5732664	53290620023.604095	2.942985800401025	4.520913094517002e+16	7.255450648153267e+30	5.441587986114951e+30	0	1.8138626620383167e+30	0	0	0	0	0
1.071143464588309e+35	2.3705034707743856e+16	40978685.20190137	53221050023.704956	2.9924365652243154	4.622481768010052e+16	7.358311177283133e+30	5.51873338296235e+30	0	1.8395777943207832e+30	0	0	0	0	0
1.0710698814765361e+35	2.4235988133613196e+16	41206246.28151628	53151480023.805824	3.0425663276630415	4.7260176860545736e+16	7.462230144409552e+30	5.596672608307164e+30	0	1.865557536102388e+30	0	0	0	0	0
1.070995259175092e+35	2.477719981666478e+16	41434387.843349025	53081910023.9067	3.0933828513337205	4.831553964249632e+16	7.567214753040992e+30	5.675411064780744e+30	0	1.891803688260248e+30	0	0	0	0	0
1.0709195870275615e+35	2.5328842136626056e+16	41663111.926378205	53012340024.007576	3.1448939795573754	4.939124216642082e+16	7.673272236562973e+30	5.75495417742223e+30	0	1.9183180591407433e+30	0	0	0	0	0
1.0708428543051958e+35	2.589109006541492e+16	41892420.577346966	52942770024.10845	3.197107636166852	5.0487625627559096e+16	7.780409858310473e+30	5.835307393732854e+30	0	1.9451024645776182e+30	0	0	0	0	0
1.0707650502066128e+35	2.646412120368327e+16	42122315.85078678	52873200024.20932	3.2500318263222914	5.160503634718238e+16	7.88863491163441e+30	5.916476183725807e+30	0	1.9721587279086024e+30	0	0	0	0	0
1.0706861638574964e+35	2.704811581786257e+16	42352799.809041195	52803630024.310196	3.3036746373348	5.274382584483202e+16	7.997954719961997e+30	5.998466039971498e+30	0	1.9994886799904992e+30	0	0	0	0	0
1.0706061843102968e+35	2.764325687771896e+16	42583874.522289656	52734060024.41106	3.3580442394984846	5.3904350911551976e+16	8.108376636871106e+30	6.081282477653329e+30	0	2.0270941592177765e+30	0	0	0	0	0
1.0705251005439282e+35	2.824973009442406e+16	42815542.06857127	52664490024.51193	3.41314888693084	5.508697368412691e+16	8.21990804614308e+30	6.16493103460731e+30	0	2.05497701153577e+30	0	0	0	0	0
1.0704429014634667e+35	2.8867723959148508e+16	43047804.533808395	52594920024.61281	3.4689969184216025	5.62920617203396e+16	8.332556361829445e+30	6.249417271372084e+30	0	2.0831390904573611e+30	0	0	0	0	0
1.0703595758998484e+35	2.949742978218596e+16	43280664.01183042	52525350024.71368	3.5255967582901944	5.751998807526262e+16	8.44632902831267e+30	6.334746771234503e+30	0	2.1115822570781676e+30	0	0	0	0	0
1.0702751126095653e+35	3.0139041732613776e+16	43514122.60439732	52455780024.81455	3.5829569172517637	5.877113137859686e+16	8.561233520359637e+30	6.420925140269728e+30	0	2.1403083800899092e+30	0	0	0	0	0
1.0701895002743618e+35	3.0792756878498864e+16	43748182.42122338	52386210024.91543	3.6410859932920165	6.004587591307278e+16	8.677277343190499e+30	6.507958007392874e+30	0	2.1693193357976249e+30	0	0	0	0	0
1.07010272750093e+35	3.1458775227654708e+16	43982845.58000072	52316640025.016304	3.6999926725507986	6.134461169392669e+16	8.79446803252432e+30	6.59585102439324e+30	0	2.19861700813108e+30	0	0	0	0	0
1.0700147828206047e+35	3.213729976895806e+16	44218114.206422895	52247070025.11717	3.7596857302146103	6.266773454946822e+16	8.912813154639536e+30	6.684609865979652e+30	0	2.228203288659884e+30	0	0	0	0	0
1.0699256546890583e+35	3.2828536514232316e+16	44453990.434208386	52177500025.21803	3.8201740314180954	6.4015646202753016e+16	9.032320306427717e+30	6.774240229820788e+30	0	2.2580800766069294e+30	0	0	0	0	0
1.069835331485994e+35	3.353269454070523e+16	44690476.40512398	52107930025.31891	3.881466532154584	6.53887543543752e+16	9.152997115440042e+30	6.864747836580032e+30	0	2.2882492788600104e+30	0	0	0	0	0
1.0697438015148395e+35	3.4249986034049428e+16	44927574.26900838	52038360025.419785	3.9435722801958475	6.678747276639638e+16	9.274851239949577e+30	6.956138429962183e+30	0	2.3187128099873942e+30	0	0	0	0	0
1.06965105300244e+35	3.49806263320126e+16	45165286.18379552	51968790025.52066	4.006500416021066	6.821222134742458e+16	9.397890368988919e+30	7.04841777674169e+30	0	2.3494725922472298e+30	0	0	0	0	0
1.06955707409875e+35	3.57248339686458e+16	45403614.31553787	51899220025.62154	4.070260173755139	6.966342623885931e+16	9.522122222403771e+30	7.141591666802829e+30	0	2.3805305556009428e+30	0	0	0	0	0
1.069461852876526e+35	3.6482830719138184e+16	45642560.838429846	51829650025.7224	4.134860882116451	7.114151990231946e+16	9.647554550899014e+30	7.23566591317426e+30	0	2.4118886377247536e+30	0	0	0	0	0
1.069365377331017e+35	3.7254841645265544e+16	45882127.934830904	51760080025.82327	4.200311965374116	7.26469412082678e+16	9.774195136077025e+30	7.330646352057769e+30	0	2.4435487840192564e+30	0	0	0	0	0
1.0692676353796561e+35	3.8041095141462184e+16	46122317.795288906	51690510025.92414	4.266622944314908	7.418013552585126e+16	9.902051790492955e+30	7.426538842869716e+30	0	2.4755129476232387e+30	0	0	0	0	0
1.0691686148617512e+35	3.884182298152338e+16	46363132.618563175	51620940026.02502	4.3338034372198555	7.574155481397058e+16	1.0031132357683466e+31	7.523349268262599e+30	0	2.5077830894208664e+30	0	0	0	0	0
1.0690683035381742e+35	3.965726036594716e+16	46604574.61164762	51551370026.12589	4.401863160850635	7.733165771359696e+16	1.0161444712212351e+31	7.621083534159263e+30	0	2.540361178053088e+30	0	0	0	0	0
1.068966689091052e+35	4.048764596992489e+16	46846645.98979381	51481800026.22676	4.470811931445909	7.895090964135354e+16	1.0292996759708312e+31	7.719747569781233e+30	0	2.573249189927078e+30	0	0	0	0	0
1.068863759123455e+35	4.13332219919876e+16	47089348.97653377	51412230026.32764	4.540659665727588	8.059978288437582e+16	1.042579643689425e+31	7.819347327670688e+30	0	2.6064491092235627e+30	0	0	0	0	0
1.068759501159086e+35	4.219423420331951e+16	47332685.80370317	51342660026.428505	4.611416381917288	8.227875669647306e+16	1.055985171163455e+31	7.919888783725913e+30	0	2.639962927908638e+30	0	0	0	0	0
1.0686539026419696e+35	4.307093199774478e+16	47576658.71146395	51273090026.52938	4.683092200762879	8.398831739560234e+16	1.0695170582954114e+31	8.021377937215585e+30	0	2.6737926457385285e+30	0	0	0	0	0
1.06854695093614e+35	4.396356844239897e+16	47821269.94832725	51203520026.63026	4.7556973465753885	8.572895846267798e+16	1.0831761081075104e+31	8.123820810806327e+30	0	2.707940270268776e+30	0	0	0	0	0
1.0684386333253294e+35	4.487240032909279e+16	48066521.77117603	51133950026.73112	4.829242148276263	8.750118064173094e+16	1.0969631267445595e+31	8.227223450584195e+30	0	2.7424078168613986e+30	0	0	0	0	0
1.068328937012655e+35	4.579768822637831e+16	48312416.44528768	51064380026.83199	4.903737040455111	8.930549204143771e+16	1.1108789234758748e+31	8.331591926069061e+30	0	2.777197308689687e+30	0	0	0	0	0
1.0682178491203075e+35	4.6739696532327256e+16	48558956.24435674	50994810026.93287	4.979192564438091	9.114240823803814e+16	1.1249243106991436e+31	8.436932330243577e+30	0	2.812310776747859e+30	0	0	0	0	0
1.0681053566892376e+35	4.769869352802976e+16	48806143.45051723	50925240027.03374	5.0556193693669265	9.301245237965803e+16	1.139100103941215e+31	8.543250779559113e+30	0	2.8477502598530377e+30	0	0	0	0	0
1.0679914466788434e+35	4.86749514318246e+16	49053980.35436518	50855670027.134605	5.133028213288747	9.491615529205797e+16	1.1534071218610138e+31	8.650553413957604e+30	0	2.8835178046525345e+30	0	0	0	0	0
1.0678761059666573e+35	4.9668746454269576e+16	49302469.254980795	50786100027.23548	5.211429964256804	9.685405558582566e+16	1.167846186250419e+31	8.758846396878142e+30	0	2.9196154656260473e+30	0	0	0	0	0
1.0677593213480322e+35	5.068035885386372e+16	49551612.45995091	50716530027.33636	5.290835601442267	9.882669976503424e+16	1.1824181220373712e+31	8.868135915280284e+30	0	2.956045305093428e+30	0	0	0	0	0
1.0676410795358284e+35	5.17100729935286e+16	49801412.28539098	50646960027.43723	5.371256216257013	1.0083464233738077e+17	1.1971237572857352e+31	8.978428179643014e+30	0	2.992809393214338e+30	0	0	0	0	0
1.0675213671600998e+35	5.275817739786186e+16	50051871.05596722	50577390027.53811	5.45270301348772	1.0287844592583062e+17	1.2119639231971855e+31	9.089729423978892e+30	0	3.029909807992964e+30	0	0	0	0	0
1.0674001707677801e+35	5.382496481117142e+16	50302991.10491857	50507820027.63897	5.535187312441255	1.0495868138178427e+17	1.2269394541121159e+31	9.202045905840869e+30	0	3.0673486352802897e+30	0	0	0	0	0
1.067277476822369e+35	5.491073225630098e+16	50554774.77407845	50438250027.73984	5.618720548101447	1.0707592789978691e+17	1.2420511875095301e+31	9.315383906321476e+30	0	3.1051279687738253e+30	0	0	0	0	0
1.067153271703618e+35	5.601578109425936e+16	50807224.41389681	50368680027.84071	5.703314272297529	1.0923077313380576e+17	1.2572999640090453e+31	9.429749730067839e+30	0	3.1432499100226133e+30	0	0	0	0	0
1.0670275417072171e+35	5.7140417084660776e+16	51060342.383461505	50299110027.94159	5.7889801548840625	1.1142381331508851e+17	1.272686627369504e+31	9.54514970527128e+30	0	3.18171656842376e+30	0	0	0	0	0
1.0669002730444801e+35	5.828495044699071e+16	51314131.05052004	50229540028.042465	5.875729984932749	1.1365565337163189e+17	1.288212024489691e+31	9.661590183672683e+30	0	3.2205300612242276e+30	0	0	0	0	0
1.0667714518420311e+35	5.944969592270613e+16	51568592.79150106	50159970028.14333	5.96357567193608	1.1592690704927696e+17	1.3038770054080445e+31	9.779077540560333e+30	0	3.259692513520111e+30	0	0	0	0	0
1.0666410641414902e+35	6.063497283818087e+16	51823729.99153548	50090400028.24421	6.052529247022893	1.182381970344527e+17	1.3196824233012215e+31	9.897618174759162e+30	0	3.2992060582530536e+30	0	0	0	0	0
1.0665090958991601e+35	6.184110516851059e+16	52079545.044478	50020830028.34507	6.142602864186195	1.2059015507859565e+17	1.3356291344849483e+31	1.0017218508637113e+31	0	3.3390728362123707e+30	0	0	0	0	0
1.0663755329857116e+35	6.3068421602184296e+16	52336040.35292806	49951260028.445946	6.233808801523033	1.229834221242594e+17	1.351717998411235e+31	1.0137884988084261e+31	0	3.379294996028087e+30	0	0	0	0	0
1.0662403611858704e+35	6.431725560663755e+16	52593218.32825088	49881690028.54682	6.326159462486783	1.2541864843294323e+17	1.3679498776678223e+31	1.0259624082508668e+31	0	3.4198746941695556e+30	0	0	0	0	0
1.0661035661981037e+35	6.55879454946976e+16	52851081.39059835	49812120028.64769	6.419667377151868	1.2789649371466034e+17	1.3843256379765538e+31	1.0382442284824153e+31	0	3.4608140949413844e+30	0	0	0	0	0
1.065965133634306e+35	6.688083449193206e+16	53109631.96892974	49742550028.748566	6.514345203491008	1.3041762725926752e+17	1.4008461481905226e+31	1.050634611142892e+31	0	3.5021153704763065e+30	0	0	0	0	0
1.065825049019487e+35	6.819627080491487e+16	53368872.50103239	49672980028.84944	6.610205728665224	1.32982728069584e+17	1.4175122802936374e+31	1.063134210220228e+31	0	3.5437807007340934e+30	0	0	0	0	0
1.0656832977914575e+35	6.953460769041927e+16	53628805.433542155	49603410028.95032	6.70726187032656	1.3559248499631757e+17	1.434324909396299e+31	1.0757436820472242e+31	0	3.5858122734907476e+30	0	0	0	0	0
1.0655398653005178e+35	7.089620352555208e+16	53889433.22196376	49533840029.051186	6.805526677933774	1.3824759687482656e+17	1.4512849137334964e+31	1.0884636853001222e+31	0	3.628212284333741e+30	0	0	0	0	0
1.0653947368091444e+35	7.228142187884149e+16	54150758.33069106	49464270029.15205	6.905013334081084	1.409487726637409e+17	1.4683931746616587e+31	1.1012948809962441e+31	0	3.670982936654147e+30	0	0	0	0	0
1.0652478974916782e+35	7.36906315822892e+16	54412783.23302695	49394700029.25292	7.00573515583998	1.4369673158546395e+17	1.4856505766542917e+31	1.1142379324907187e+31	0	3.7141264416357293e+30	0	0	0	0	0
1.0650993324340128e+35	7.512420680440373e+16	54675510.41120352	49325130029.3538	7.1077055961145	1.4649220326858726e+17	1.5030580073001138e+31	1.1272935054750854e+31	0	3.7576450182502846e+30	0	0	0	0	0
1.0649490266332829e+35	7.658252712422298e+16	54938942.35640166	49255560029.45467	7.210938245009743	1.493359278922348e+17	1.5206163572970889e+31	1.1404622679728166e+31	0	3.801540893242722e+30	0	0	0	0	0
1.0647969649975532e+35	7.80659776063432e+16	55203081.568770744	49185990029.55555	7.315446831214025	1.5222865633236925e+17	1.5383265204489757e+31	1.1537448903367319e+31	0	3.845816301122439e+30	0	0	0	0	0
1.0646431323455084e+35	7.957494887696565e+16	55467930.55744811	49116420029.65641	7.4212452233946715	1.55171150310083e+17	1.5561893936606077e+31	1.1671420452454558e+31	0	3.890473484151519e+30	0	0	0	0	0
1.0644875134061423e+35	8.110983720097405e+16	55733491.840578206	49046850029.757286	7.52834743160753	1.581641825418994e+17	1.5742058769318183e+31	1.1806544076988638e+31	0	3.935514692329546e+30	0	0	0	0	0
1.0643300928184492e+35	8.267104456005955e+16	55999767.94533194	48977280029.85816	7.636767608720556	1.6120853689211613e+17	1.5923768733540338e+31	1.1942826550155254e+31	0	3.9809421833850845e+30	0	0	0	0	0
1.0641708551311138e+35	8.425897873190285e+16	56266761.407925494	48907710029.95903	7.746520051851296	1.6430500852721056e+17	1.6107032891025081e+31	1.2080274668268812e+31	0	4.0267582227562703e+30	0	0	0	0	0
1.0640097848022036e+35	8.58740533704304e+16	56534474.77363918	48838140030.059906	7.857619203818616	1.674544040723393e+17	1.629186033431215e+31	1.2218895250734113e+31	0	4.0729650835780377e+30	0	0	0	0	0
1.0638468661988604e+35	8.751668808715842e+16	56802910.59683606	48768570030.160774	7.970079654608752	1.706575417699589e+17	1.6478260186663622e+31	1.2358695139997717e+31	0	4.1195650466659054e+30	0	0	0	0	0
1.0636820835969938e+35	8.918730853363726e+16	57072071.44098025	48699000030.26165	8.083916142855715	1.7391525164059267e+17	1.6666241601985022e+31	1.2499681201488767e+31	0	4.1665604004962554e+30	0	0	0	0	0
1.063515421180974e+35	9.088634648501437e+16	57341959.878655344	48629430030.36252	8.199143557336402	1.7722837564577805e+17	1.685581376477412e+31	1.264186032358059e+31	0	4.21395344119353e+30	0	0	0	0	0
1.0633468630433262e+35	9.261423992472635e+16	57612578.4915824	48559860030.463394	8.315776938480303	1.805977678532164e+17	1.704698589002387e+31	1.2785239417517902e+31	0	4.2617464725059676e+30	0	0	0	0	0
1.0631763931844259e+35	9.43714331303382e+16	57883929.870637745	48490290030.56427	8.43383147989409	1.8402429460415952e+17	1.7239767223153054e+31	1.292982541736479e+31	0	4.3099418057882636e+30	0	0	0	0	0
1.0630039955121944e+35	9.615837676054368e+16	58156016.61587079	48420720030.66513	8.553322529901223	1.8750883468306016e+17	1.7434167039922662e+31	1.3075625279941996e+31	0	4.3585417599806655e+30	0	0	0	0	0
1.0628296538417952e+35	9.79755279433404e+16	58428841.3365212	48351150030.76601	8.674265593096512	1.910522794895138e+17	1.7630194646336567e+31	1.3222645984752426e+31	0	4.4075486615841417e+30	0	0	0	0	0
1.0626533518953318e+35	9.982335036540038e+16	58702406.651036516	48281580030.86688	8.796676331916206	1.9465553321253075e+17	1.782785937857248e+31	1.337089453392936e+31	0	4.45696484464312e+30	0	0	0	0	0
1.062475073301546e+35	1.017023143626452e+17	58976715.187089	48212010030.96775	8.92057056822323	1.9831951300715814e+17	1.8027170602863264e+31	1.3520377952147448e+31	0	4.506792650715816e+30	0	0	0	0	0
1.0622948015955173e+35	1.0361289701204533e+17	59251769.58159244	48142440031.06863	9.045964284908028	2.020451491734884e+17	1.8228137715407849e+31	1.3671103286555887e+31	0	4.557034428851962e+30	0	0	0	0	0
1.0621125202183632e+35	1.0555558222466051e+17	59527572.480718866	48072870031.169495	9.17287362750515	2.05833385338088e+17	1.843077014226701e+31	1.3823077606700258e+31	0	4.6076925355667527e+30	0	0	0	0	0
1.0619282125169406e+35	1.0753086083993382e+17	59804126.53991482	48003300031.27037	9.301314905825514	2.0968517863787098e+17	1.8635077339242626e+31	1.397630800443197e+31	0	4.6587693348106565e+30	0	0	0	0	0
1.0617418617435482e+35	1.0953923072126078e+17	60081434.42391764	47933730031.37125	9.431304595604804	2.1360149990645853e+17	1.884106879178814e+31	1.4130801593841106e+31	0	4.710267197947035e+30	0	0	0	0	0
1.0615534510556303e+35	1.1158119685284514e+17	60359498.80677129	47864160031.47212	9.562859340167792	2.17583333863048e+17	1.9048754014867122e+31	1.4286565511150341e+31	0	4.7621885037167804e+30	0	0	0	0	0
1.0613629635154817e+35	1.1365727143786176e+17	60638322.371842064	47794590031.573	9.695995952109001	2.2163167930383046e+17	1.9258142552842692e+31	1.4443606914632019e+31	0	4.814535638210673e+30	0	0	0	0	0
1.0611703820899533e+35	1.157679739979438e+17	60917907.811834104	47725020031.67385	9.830731414989813	2.2574754929599043e+17	1.9469243979350988e+31	1.4601932984513241e+31	0	4.867310994837747e+30	0	0	0	0	0
1.0609756896501598e+35	1.1791383147400661e+17	61198257.82880435	47655450031.77473	9.967082885051887	2.299319713743129e+17	1.968206789715676e+31	1.476155092286757e+31	0	4.92051697428919e+30	0	0	0	0	0
1.0607788689711883e+35	1.2009537832843507e+17	61479375.13417782	47585880031.8756	10.105067692947621	2.341859877404484e+17	1.9896623938042146e+31	1.492246795353161e+31	0	4.9741559845105366e+30	0	0	0	0	0
1.0605799027318078e+35	1.2231315664864182e+17	61761262.44876205	47516310031.97648	10.244703345487125	2.3851065546485155e+17	2.011292176264026e+31	1.5084691321980197e+31	0	5.028230440660065e+30	0	0	0	0	0
1.0603787735141815e+35	1.2456771625202189e+17	62043922.502761625	47446740032.077354	10.386007527402358	2.429070466914427e+17	2.0330971060301557e+31	1.5248228295226167e+31	0	5.082742765075389e+30	0	0	0	0	0
1.0601754638035784e+35	1.2685961479231834e+17	62327358.035792254	47377170032.17822	10.52899810312835	2.4737624884502074e+17	2.0550781548942877e+31	1.5413086161707157e+31	0	5.137695387235719e+30	0	0	0	0	0
1.059969955988089e+35	1.2918941786741734e+17	62611571.79689461	47307600032.27908	10.673693118601653	2.519193648414638e+17	2.0772362974877547e+31	1.5579272231158161e+31	0	5.193090743719387e+30	0	0	0	0	0
1.0597622323583402e+35	1.3155769912859483e+17	62896566.544548035	47238030032.37996	10.820110803076396	2.5653751330075994e+17	2.0995725112680702e+31	1.5746793834510528e+31	0	5.248931278170176e+30	0	0	0	0	0
1.0595522751072134e+35	1.339650403912287e+17	63182345.046683826	47168460032.480835	10.968269570957796	2.6123182876289597e+17	2.1220877764995878e+31	1.5915658323746907e+31	0	5.305219441248969e+30	0	0	0	0	0
1.0593400663295634e+35	1.3641203174699816e+17	63468910.08069816	47098890032.58171	11.118188023653431	2.6600346190664643e+17	2.1447830762376216e+31	1.6085873071782162e+31	0	5.361957690594054e+30	0	0	0	0	0
1.0591255880219397e+35	1.3889927167759094e+17	63756264.433465	47029320032.68258	11.269884951442528	2.7085357977130234e+17	2.1676593963107092e+31	1.625744547233032e+31	0	5.419148490776773e+30	0	0	0	0	0
1.0589088220823087e+35	1.4142736716993293e+17	64044410.90134815	46959750032.783455	11.423379335363084	2.757833659813692e+17	2.190717725300913e+31	1.643038293975685e+31	0	5.476794313252283e+30	0	0	0	0	0
1.0586897503097786e+35	1.4399693383296848e+17	64333352.29021383	46890180032.88433	11.578690349117545	2.8079402097428854e+17	2.2139590545277527e+31	1.6604692908958144e+31	0	5.534897636319382e+30	0	0	0	0	0
1.058468354404326e+35	1.46608596016002e+17	64623091.41544217	46820610032.9852	11.735837360996577	2.8588676223120384e+17	2.237384378025987e+31	1.6780382835194903e+31	0	5.593460945064968e+30	0	0	0	0	0
1.0582446159665234e+35	1.4926298692862813e+17	64913631.10193885	46751040033.08606	11.894839935821533	2.910628245108248e+17	2.260994692527272e+31	1.6957460193954537e+31	0	5.65248673131818e+30	0	0	0	0	0
1.0580185164972707e+35	1.519607487622654e+17	65204974.18414605	46681470033.186935	12.055717836905465	2.9632346008641754e+17	2.284790997437891e+31	1.713593248078418e+31	0	5.711977493594727e+30	0	0	0	0	0
1.0577900373975269e+35	1.547025328133218e+17	65497123.50605348	46611900033.28781	12.218491028033242	3.016699389859775e+17	2.3087742948204123e+31	1.7315807211153092e+31	0	5.771935737051031e+30	0	0	0	0	0
1.0575591599680449e+35	1.5748899960800464e+17	65790081.92120882	46542330033.38869	12.383179675460486	3.071035492356091e+17	2.3329455893690404e+31	1.7497091920267804e+31	0	5.832363973422601e+30	0	0	0	0	0
1.057325865409108e+35	1.6032081902880186e+17	66083852.29272783	46472760033.48956	12.549804149931783	3.126255971061636e+17	2.3573058883886336e+31	1.7679794162914753e+31	0	5.893264720971584e+30	0	0	0	0	0
1.0570901348202692e+35	1.631986704426541e+17	66378437.493304156	46403190033.59042	12.718385028718236	3.1823740736317555e+17	2.381856201771743e+31	1.786392151328807e+31	0	5.954640504429357e+30	0	0	0	0	0
1.056851949200092e+35	1.6612324283083862e+17	66673840.4052187	46333620033.6913	12.88894309767448	3.239403235201353e+17	2.4065975419733696e+31	1.804948156480027e+31	0	6.016493854933424e+30	0	0	0	0	0
1.0566112894458947e+35	1.6909523492059107e+17	66970063.92034885	46264050033.792175	13.06149935331554	3.297357080951526e+17	2.4315309239897672e+31	1.8236481929923254e+31	0	6.078827309974418e+30	0	0	0	0	0
1.0563681363534957e+35	1.7211535531848182e+17	67267110.94017713	46194480033.89304	13.236075004913394	3.3562494287103955e+17	2.456657365330418e+31	1.8424930239978136e+31	0	6.141643413326045e+30	0	0	0	0	0
1.0561224706169626e+35	1.7518432264557254e+17	67564984.37579939	46124910033.99392	13.41269147661356	3.416094291588664e+17	2.481977885993973e+31	1.8614834144954798e+31	0	6.204944714984932e+30	0	0	0	0	0
1.0558742728283632e+35	1.783028656743776e+17	67863687.14793305	46055340034.09479	13.591370409572026	3.4769058806503635e+17	2.5074935084419656e+31	1.8806201313314743e+31	0	6.268733771104914e+30	0	0	0	0	0
1.055623523477519e+35	1.8147172346764714e+17	68163222.18692428	45985770034.19566	13.772133664112273	3.5386986076191194e+17	2.533205257570279e+31	1.8999039431777093e+31	0	6.333013143925698e+30	0	0	0	0	0
1.055370202951762e+35	1.8469164551900576e+17	68463592.43275559	45916200034.29653	13.955003321903211	3.6014870876206125e+17	2.5591141606846815e+31	1.9193356205135112e+31	0	6.397785401711704e+30	0	0	0	0	0
1.0551142915356935e+35	1.8796339189545747e+17	68764800.83505228	45846630034.39741	14.14000168815743	3.665286141961421e+17	2.5852212474692792e+31	1.9389159356019593e+31	0	6.463053118673198e+30	0	0	0	0	0
1.0548557694109466e+35	1.9128773338179136e+17	69066850.3530889	45777060034.49828	14.327151293850566	3.730110800944932e+17	2.6115275499590652e+31	1.958645662469299e+31	0	6.528818874897663e+30	0	0	0	0	0
1.0545946166559506e+35	1.9466545162690858e+17	69369743.95579529	45707490034.599144	14.516474897961702	3.795976306724718e+17	2.638034102510161e+31	1.9785255768826206e+31	0	6.595085256275402e+30	0	0	0	0	0
1.0543308132456996e+35	1.9809733929209085e+17	69673484.62176183	45637920034.70002	14.707995489734802	3.8628981161957715e+17	2.664741941767586e+31	1.9985564563256894e+31	0	6.661854854418965e+30	0	0	0	0	0
1.0540643390515228e+35	2.015842002012457e+17	69978075.33924481	45568350034.800896	14.901736290961868	3.930891903924291e+17	2.6916521066374328e+31	2.0187390799780746e+31	0	6.729130266593582e+30	0	0	0	0	0
1.053795173840859e+35	2.051268494931423e+17	70283519.10617097	45498780034.901764	15.097720758287421	3.999973565116275e+17	2.7187656382514306e+31	2.039074228688573e+31	0	6.796914095628577e+30	0	0	0	0	0
1.0535232972770338e+35	2.087261137756698e+17	70589818.93014167	45429210035.00264	15.295972585534832	4.070159218625561e+17	2.7460835799358863e+31	2.0595626849519146e+31	0	6.865208949839716e+30	0	0	0	0	0
1.0532486889190402e+35	2.12382831282142e+17	70896977.82843669	45359640035.10351	15.496515706054565	4.141465210001769e+17	2.7736069771781615e+31	2.080205232883621e+31	0	6.934017442945404e+30	0	0	0	0	0
1.0529713282213223e+35	2.1609785202967376e+17	71204998.8280174	45290070035.204384	15.69937429509448	4.213908114578638e+17	2.801336877590547e+31	2.1010026581929105e+31	0	7.003342193976368e+30	0	0	0	0	0
1.0526911945335632e+35	2.1987203797965885e+17	71513884.96552972	45220500035.30526	15.904572772192623	4.287504740603348e+17	2.8292743308786827e+31	2.121955748159012e+31	0	7.073185827196707e+30	0	0	0	0	0
1.0524082671004754e+35	2.2370626320037088e+17	71823639.28730652	45150930035.406136	16.1121358035923	4.3622721324072326e+17	2.857420388802092e+31	2.143065291601569e+31	0	7.14355097200523e+30	0	0	0	0	0
1.0521225250615951e+35	2.2760141403171488e+17	72134264.84936915	45081360035.50701	16.32208830467976	4.4382275736184403e+17	2.8857761051391573e+31	2.1643320788543678e+31	0	7.214440262847893e+30	0	0	0	0	0
1.0518339474510812e+35	2.3155838925216326e+17	72445764.71742925	45011790035.607864	16.534455442444994	4.515388590417184e+17	2.914342535649569e+31	2.185756901737177e+31	0	7.285856339123922e+30	0	0	0	0	0
1.0515425131975163e+35	2.355781002478918e+17	72758141.96688916	44942220035.70874	16.749262637965145	4.5937729548338906e+17	2.9431207380340077e+31	2.2073405535255055e+31	0	7.357801845085019e+30	0	0	0	0	0
1.0512482011237129e+35	2.3966147118415795e+17	73071399.68284264	44872650035.809616	16.966535568911564	4.6733986880910803e+17	2.9721117718986067e+31	2.229083828923955e+31	0	7.430279429746517e+30	0	0	0	0	0
1.050950989946523e+35	2.4380943917893594e+17	73385540.96007454	44803080035.91049	17.18630017207991	4.7542840639892506e+17	3.0013166987110332e+31	2.250987524033275e+31	0	7.503291746777583e+30	0	0	0	0	0
1.0506508582766519e+35	2.4802295447884554e+17	73700568.90306014	44733510036.01137	17.40858264594398	4.836447612337488e+17	3.0307365817612973e+31	2.273052436320973e+31	0	7.576841454403243e+30	0	0	0	0	0
1.0503477846184758e+35	2.523029806374009e+17	74016486.62596394	44663940036.112236	17.63340945323326	4.919908122429318e+17	3.0603724861198957e+31	2.295279364589922e+31	0	7.650931215299739e+30	0	0	0	0	0
1.0500417473698639e+35	2.5665049469560627e+17	74333297.2526378	44594370036.2131	17.86080732353433	5.0046846465643226e+17	3.090225478592922e+31	2.3176691089446916e+31	0	7.725563696482305e+30	0	0	0	0	0
1.0497327248220046e+35	2.6106648736493434e+17	74651003.91661878	44524800036.31397	18.09080325591663	5.09079650361622e+17	3.120296627682327e+31	2.3402224707617454e+31	0	7.800741569205817e+30	0	0	0	0	0
1.0494206951592364e+35	2.6555196321270874e+17	74969609.76112615	44455230036.41485	18.323424521582293	5.178263282647821e+17	3.1505870035372077e+31	2.3629402526529057e+31	0	7.876467508843019e+30	0	0	0	0	0
1.0491056364588827e+35	2.7010794084992627e+17	75289117.93905799	44385660036.515724	18.558698666540607	5.267104846573563e+17	3.1810976779102164e+31	2.3858232584326624e+31	0	7.952744194775541e+30	0	0	0	0	0
1.0487875266910917e+35	2.7473545312154835e+17	75609531.61298715	44316090036.61659	18.796653514307152	5.3573413358701926e+17	3.211829724110945e+31	2.4088722930832087e+31	0	8.029574310277363e+30	0	0	0	0	0
1.0484663437186807e+35	2.7943554729928947e+17	75930853.95515655	44246520036.71747	19.037317168627748	5.4489931723361446e+17	3.2427842169563057e+31	2.432088162717229e+31	0	8.106960542390764e+30	0	0	0	0	0
1.048142065296985e+35	2.8420928527694016e+17	76253088.14747413	44176950036.818344	19.28071801622765	5.542081062900334e+17	3.2739622327261528e+31	2.4554716745446146e+31	0	8.184905581815382e+30	0	0	0	0	0
