mass	pressure	temperature	radius	density	specificenergy	dm
1.8257584503316747e+33	259893867574032.38	2533853.859579323	39694594594.5946	0.7576786565085761	514725780291500.94	1.0404426401507558e+30
1.824718007691524e+33	264005960735061.28	2543817.7207258693	39624954954.954956	0.7666520986413228	516749833961361.6	1.0490836098218301e+30
1.823668924081702e+33	268178969981398.53	2553810.891734265	39555315315.315315	0.775722821257223	518779841621604.75	1.0577775181180426e+30
1.822611146563584e+33	272413753283909.47	2563833.4695313266	39485675675.67568	0.7848918180962086	520815822961894.56	1.0665245440688307e+30
1.821544622019515e+33	276711180235146.34	2573885.5512296786	39416036036.03604	0.7941600926289578	522857797709640.06	1.0753248657890598e+30
1.820469297153726e+33	281072132200413.38	2583967.2341257567	39346396396.3964	0.8035286581458562	524905785629589.25	1.0841786604491945e+30
1.8193851184932767e+33	285497502470668.25	2594078.6156977825	39276756756.75676	0.8129985378466346	526959806523418.6	1.0930861042478804e+30
1.8182920323890287e+33	289988196417270.3	2604219.793603685	39207117117.11712	0.8225707649306717	529019880229309.94	1.1020473723816192e+30
1.817189985016647e+33	294545131648600.75	2614390.8656789875	39137477477.47748	0.8322463826879738	531086026621521.56	1.1110626390159021e+30
1.8160789223776312e+33	299169238168567.94	2624591.9299346423	39067837837.837845	0.8420264445908207	533158265609948.06	1.1201320772542465e+30
1.814958790300377e+33	303861458537027.2	2634823.084554836	38998198198.198204	0.8519120143861004	535236617139675.5	1.1292558591086695e+30
1.8138295344412685e+33	308622748032116.6	2645084.427894729	38928558558.55856	0.8619041661882988	537321101190520.6	1.138434155467214e+30
1.8126911002858012e+33	313454074814551.8	2655376.058478173	38858918918.91892	0.87200398457319	539411737776568.5	1.1476671360639412e+30
1.8115434331497373e+33	318356420093876.56	2665698.0749953636	38789279279.27928	0.8822125646721872	541508546945695.06	1.1569549694463122e+30
1.810386478180291e+33	323330778296706.3	2676050.576300463	38719639639.63964	0.8925310122673855	543611548779084.44	1.1662978229430207e+30
1.809220180357348e+33	328378157236973.5	2686433.6614091652	38650000000.0	0.9029604438872797	545720763390734.1	1.1756958626312856e+30
1.8080444844947166e+33	333499578288197.06	2696847.4294962133	38580360360.36037	0.9135019869031602	547836210926951.06	1.1851492533030607e+30
1.8068593352414136e+33	338696076557802.9	2707291.9798928834	38510720720.720726	0.9241567796262039	549957911565839.56	1.1946581584328785e+30
1.805664677082981e+33	343968701063501.2	2717767.412084399	38441081081.081085	0.9349259714052299	552085885516777.6	1.2042227401413791e+30
1.8044604543428394e+33	349318514911755.8	2728273.825707312	38371441441.441444	0.9458107227251529	554220153019883.4	1.2138431591625881e+30
1.803246611183677e+33	354746595478354.75	2738811.320546828	38301801801.8018	0.9568122053061112	556360734345472.6	1.223519574807955e+30
1.802023091608869e+33	360254034591110.44	2749379.9965340844	38232162162.16216	0.9679316022032876	558507649793505.4	1.2332521449309241e+30
1.800789839463938e+33	365841938714700.1	2759979.9537433707	38162522522.52253	0.9791701079074007	560660919693022.1	1.243041025890763e+30
1.7995467984380473e+33	371511429137679.06	2770611.2923893095	38092882882.88289	0.9905289284458954	562820564401570.0	1.2528863725164174e+30
1.798293912065531e+33	377263642161673.4	2781274.11282397	38023243243.24325	1.002009281484801	564986604304617.2	1.2627883380686238e+30
1.7970311237274622e+33	383099729292785.56	2791968.5155339404	37953603603.60361	1.0136123964312853	567159059814957.6	1.272747074203176e+30
1.795758376653259e+33	389020857435226.7	2802694.6011373443	37883963963.96397	1.0253395145368869	569337951372106.4	1.2827627309324583e+30
1.7944756139223267e+33	395028209087193.8	2813452.4703808003	37814324324.324326	1.037191889001426	571523299441679.2	1.2928354565869606e+30
1.7931827784657398e+33	401122982539019.2	2824242.224136328	37744684684.684685	1.049170785077601	573715124514767.5	1.3029653977761922e+30
1.7918798130679635e+33	407306392073608.6	2835063.9633981986	37675045045.04505	1.0612774801762648	575913447107295.4	1.3131526993489443e+30
1.7905666603686145e+33	413579668169190.75	2845917.7892797347	37605405405.40541	1.0735132639723808	578118287759372.0	1.3233975043540734e+30
1.7892432628642605e+33	419944057704392.8	2856803.8030100386	37535765765.76577	1.0858794385116497	580329667034625.6	1.3336999539977767e+30
1.7879095629102628e+33	426400824165674.44	2867722.10593068	37466126126.12613	1.098377318317823	582547605519530.6	1.344060187604944e+30
1.786565502722658e+33	432951247857131.94	2878672.799492318	37396486486.48649	1.1110082305006883	584772123822722.4	1.3544783425757768e+30
1.785211024380082e+33	439596626112693.56	2889655.9852512623	37326846846.84685	1.1237735148647225	587003242574297.8	1.3649545543441203e+30
1.783846069825738e+33	446338273510733.2	2900671.7648659796	37257207207.20721	1.136674524018425	589240982425105.8	1.3754889563346188e+30
1.7824705808694035e+33	453177522091113.1	2911720.2400935306	37187567567.56757	1.1497126234843065	591485364046024.0	1.3860816799191906e+30
1.7810844991894844e+33	460115721574693.94	2922801.5127859674	37117927927.92793	1.1628891918095676	593736408127226.2	1.3967328543740445e+30
1.7796877663351102e+33	467154239585305.6	2933915.684886638	37048288288.28829	1.176205620677411	595994135377432.2	1.4074426068335178e+30
1.7782803237282767e+33	474294461874228.2	2945062.858426452	36978648648.64865	1.1896633150190379	598258566523148.8	1.418211062246544e+30
1.7768621126660302e+33	481537792547187.94	2956243.1355200773	36909009009.00901	1.2032636931262968	600529722307897.5	1.4290383433305937e+30
1.7754330743226997e+33	488885654293892.9	2967456.6183620724	36839369369.36937	1.2170081867649885	602807623491428.9	1.4399245705257498e+30
1.7739931497521738e+33	496339488620122.4	2978703.409222945	36769729729.72974	1.2308982412888114	605092290848921.6	1.450869861947335e+30
1.7725422798902264e+33	503900756082408.9	2989983.610445165	36700090090.090096	1.2449353157539778	607383745170172.8	1.46187433333992e+30
1.7710804055568866e+33	511570936525310.2	3001297.324439091	36630450450.450455	1.2591208830344518	609682007258770.8	1.4729380980274844e+30
1.769607467458859e+33	519351529321309.25	3012644.6536788424	36560810810.810814	1.2734564299378415	611987097931255.4	1.4840612668668298e+30
1.768123406191992e+33	527244053613353.8	3024025.700698097	36491171171.17117	1.2879434573219193	614299038016266.0	1.4952439481975673e+30
1.7666281622437945e+33	535250048560063.2	3035440.5680858274	36421531531.53153	1.3025834802117844	616617848353673.9	1.5064862477926577e+30
1.765121675996002e+33	543371073583611.9	3046889.358481959	36351891891.89189	1.317378027917637	618943549793701.2	1.517788268808256e+30
1.7636038877271936e+33	551608708620320.8	3058372.1745729623	36282252252.25226	1.332328644153185	621276163196025.4	1.529150111732144e+30
1.7620747376154614e+33	559964554373975.44	3069889.1190873813	36212612612.61262	1.347436887154669	623615709428870.2	1.5405718743342446e+30
1.7605341657411273e+33	568440232571880.1	3081440.2947912766	36142972972.97298	1.3627043298004873	625962209368081.0	1.5520536516115638e+30
1.7589821120895158e+33	577037386223680.6	3093025.804483604	36073333333.333336	1.3781325597314324	628315683896185.0	1.5635955357379423e+30
1.757418516553778e+33	585757679882972.5	3104645.750991521	36003693693.693695	1.3937231794715292	630676153901438.6	1.5751976160096445e+30
1.7558433189377683e+33	594602799911707.8	3116300.2371656126	35934054054.054054	1.4094778065494575	633043640276857.4	1.586859978791604e+30
1.7542564589589766e+33	603574454747428.2	3127989.36587505	35864414414.41442	1.4253980736205676	635418163919231.5	1.5985827074627245e+30
1.752657876251514e+33	612674375173342.1	3139713.240002669	35794774774.77478	1.441485628589472	637799745728128.8	1.6103658823611492e+30
1.7510475103691529e+33	621904314591256.5	3151471.9624399687	35725135135.13514	1.457742134733204	640188406604875.4	1.6222095807274033e+30
1.7494253007884253e+33	631266049297397.6	3163265.6360820406	35655495495.4955	1.474169270824948	642584167451527.8	1.634113876648876e+30
1.7477911869117763e+33	640761378761126.1	3175094.363822412	35585855855.85586	1.4907687312583189	644987049169824.2	1.646078841002157e+30
1.7461451080707743e+33	650392125906570.4	3186958.248547812	35516216216.21622	1.5075422261721882	647397072660122.8	1.6581045413953426e+30
1.7444870035293788e+33	660160137397202.5	3198857.393132862	35446576576.57658	1.5244914815760608	649814258820321.8	1.6701910421095636e+30
1.7428168124872693e+33	670067283923359.4	3210791.9004346784	35376936936.93694	1.5416182394759628	652238628544762.2	1.6823384040396178e+30
1.7411344740832296e+33	680115460492748.6	3222761.873287398	35307297297.2973	1.5589242580008695	654670202723119.9	1.694546684635407e+30
1.7394399273985943e+33	690306586723929.1	3234767.414496615	35237657657.65766	1.5764113115296217	657109002239269.6	1.7068159378387526e+30
1.7377331114607554e+33	700642607142818.0	3246808.6268337434	35168018018.01802	1.5940811908183674	659555047970144.0	1.719146214025517e+30
1.73601396524673e+33	711125491482209.4	3258885.613030285	35098378378.37838	1.6119357031284764	662008360784568.4	1.7315375599416313e+30
1.7342824276867883e+33	721757234984340.0	3270998.4757720185	35028738738.73874	1.6299766723549396	664468961542079.1	1.7439900186413892e+30
1.732538437668147e+33	732539858706513.0	3283147.3176930966	34959099099.099106	1.6482059391552368	666936871091725.9	1.7565036294239252e+30
1.730781934038723e+33	743475409829802.5	3295332.241370068	34889459459.459465	1.6666253610786717	669412110270856.5	1.7690784277705188e+30
1.7290128556109526e+33	754565961970835.1	3307553.3493157895	34819819819.819824	1.685236812696127	671894699903879.9	1.7817144452777714e+30
1.7272311411656748e+33	765813615496690.2	3319810.7439732673	34750180180.18018	1.7040421857302737	674384660801016.5	1.7944117095946683e+30
1.72543672945608e+33	777220497842917.8	3332104.5277094007	34680540540.54054	1.7230433891861945	676882013757026.0	1.807170244355626e+30
1.7236295592117245e+33	788788763834692.5	3344434.8028086387	34610900900.9009	1.742242349482411	679386779549918.9	1.819990069113496e+30
1.721809569142611e+33	800520596011119.6	3356801.6714665364	34541261261.26126	1.7616410105823082	681898978939648.5	1.8328711992734352e+30
1.7199766979433374e+33	812418204952700.1	3369205.2357832245	34471621621.62163	1.7812413341259254	684418632666782.9	1.8458136460234704e+30
1.7181308842973138e+33	824483829611986.4	3381645.597756788	34401981981.98199	1.8010452995621369	686945761451161.1	1.8588174162675217e+30
1.716272066881046e+33	836719737647411.8	3394122.859276538	34332342342.342346	1.8210549042811472	689480385990526.1	1.871882512553474e+30
1.7144001843684926e+33	849128225760338.1	3406637.1221161964	34262702702.702705	1.841272163747349	692022526959139.8	1.8850089330054038e+30
1.7125151754354872e+33	861711620035316.8	3419188.487926988	34193063063.063065	1.8616991116324892	694572205006379.6	1.8981966712515007e+30
1.7106169787642357e+33	874472276283566.0	3431777.058230616	34123423423.423428	1.8823377999491233	697129440755313.2	1.9114457163527347e+30
1.708705533047883e+33	887412580389705.6	3444402.9344121637	34053783783.783787	1.9031902991843819	699694254801254.2	1.9247560527305454e+30
1.7067807769951525e+33	900534948661718.6	3457066.2177128694	33984144144.144146	1.924258698433968	702266667710296.5	1.9381276600938082e+30
1.7048426493350588e+33	913841828184190.4	3469767.0092228227	33914504504.50451	1.9455451055364368	704846700017828.8	1.95156051336495e+30
1.7028910888216938e+33	927335697174806.8	3482505.409873548	33844864864.86487	1.9670516472076869	707434372227029.9	1.965054582606108e+30
1.7009260342390878e+33	941019065344130.0	3495281.520430484	33775225225.225227	1.9887804691756676	710029704807339.5	1.978609832942801e+30
1.698947424406145e+33	954894474258650.4	3508095.4414853575	33705585585.58559	2.0107337363152626	712632718192909.6	1.9922262244884517e+30
1.6969551981816564e+33	968964497707149.1	3520947.2734484607	33635945945.94595	2.032913632783376	715243432781035.9	2.005903712269036e+30
1.6949492944693874e+33	983231742070343.9	3533837.116540816	33566306306.30631	2.055322362154144	717861868930565.2	2.019642246143386e+30
1.692929652223244e+33	997698846693843.0	3546765.0707862326	33496666666.666668	2.07796214755428	720488046960284.0	2.033441770726279e+30
1.6908962104525178e+33	1012368484264406.9	3559731.236003254	33427027027.02703	2.1008352317985306	723121987147279.5	2.047302225310046e+30
1.6888489082272077e+33	1027243361189531.4	3572735.711797004	33357387387.38739	2.123943877525218	725763709725286.0	2.061223543784371e+30
1.6867876846834233e+33	1042326217980334.0	3585778.5975509076	33287747747.74775	2.1472903673318315	728413234883002.0	2.075205654555356e+30
1.684712479028868e+33	1057619829637770.2	3598859.992418314	33218108108.108112	2.170877003910667	731070582762388.1	2.0892484804654395e+30
1.6826232305484024e+33	1073127006042176.5	3611979.9953140016	33148468468.46847	2.1947061101844865	733735773456941.6	2.103351938711623e+30
1.6805198786096907e+33	1088850592346118.9	3625138.7049055654	33078828828.82883	2.218780029442143	736408827009947.8	2.117515940761701e+30
1.678402362668929e+33	1104793469370579.2	3638336.219604693	33009189189.189194	2.243101125474185	739089763412706.6	2.1317403922723076e+30
1.6762706222766565e+33	1120958554004461.4	3651572.637558329	32939549549.549553	2.267671782708397	741778602602738.0	2.1460251930042213e+30
1.6741245970836523e+33	1137348799607407.5	3664848.0566397086	32869909909.909912	2.292494406345233	744475364461961.5	2.1603702367377216e+30
1.6719642268469146e+33	1153967196415943.8	3678162.574439288	32800270270.27027	2.3175714224931467	747180068814852.6	2.1747754111870938e+30
1.6697894514357274e+33	1170816771952936.5	3691516.2882555504	32730630630.630634	2.342905278303772	749892735426575.0	2.1892405979142237e+30
1.667600210837813e+33	1187900591440350.0	3704909.2950856816	32660990990.990993	2.3684984421069135	752613384001088.0	2.20376567224236e+30
1.6653964451655708e+33	1205221758215312.5	3718341.691616139	32591351351.351353	2.3943534035453404	755342034179229.0	2.2183505031669567e+30
1.663178094662404e+33	1222783414149477.2	3731813.574213085	32521711711.711716	2.4204726737093414	758078705536771.4	2.232994953268507e+30
1.6609450997091355e+33	1240588740071675.8	3745325.0389127126	32452072072.072075	2.4468587852710173	760823417582457.9	2.247698878623376e+30
1.6586974008305123e+33	1258640956193830.8	3758876.1814114195	32382432432.432434	2.4735142926182445	763576189756006.4	2.26246212871272e+30
1.6564349387017995e+33	1276943322540154.0	3772467.097055883	32312792792.792797	2.5004417719883345	766337041426092.0	2.277284546332465e+30
1.654157654155467e+33	1295499139379600.0	3786097.8808329976	32243153153.153156	2.5276438216013215	769105991888304.0	2.2921659675033362e+30
1.6518654881879638e+33	1314311747661539.2	3799768.627359672	32173513513.513515	2.5551230617928176	771883060363073.1	2.3071062213760386e+30
1.649558381966588e+33	1333384529454683.0	3813479.4308725162	32103873873.87388	2.582882135146465	774668265993576.1	2.3221051301404767e+30
1.6472362768364473e+33	1352720908389204.8	3827230.385217382	32034234234.234238	2.61092370662589	777461627843611.8	2.3371625089321052e+30
1.6448991143275152e+33	1372324350102061.5	3841021.5838387865	31964594594.594597	2.6392504637061585	780263164895450.8	2.3522781657362958e+30
1.6425468361617788e+33	1392198362685481.2	3854853.1197691807	31894954954.954956	2.667865116504666	783072896047658.6	2.367451901294936e+30
1.6401793842604837e+33	1412346497138609.2	3868725.085618104	31825315315.31532	2.696770397911445	785890840112889.5	2.382683509009961e+30
1.6377967007514737e+33	1432772347822298.0	3882637.573561198	31755675675.67568	2.7259690637188623	788717015815656.6	2.3979727748471518e+30
1.6353987279766266e+33	1453479552916974.2	3896590.6753290715	31686036036.036037	2.7554638927505994	791551441790068.4	2.4133194772390818e+30
1.6329854084993876e+33	1474471794883627.0	3910584.482196045	31616396396.3964	2.785257686989977	794394136577544.1	2.4287233869871733e+30
1.6305566851124005e+33	1495752800927829.5	3924619.0849687476	31546756756.75676	2.8153532717074894	797245118624496.2	2.444184267164035e+30
1.6281125008452365e+33	1517326343466782.2	3938694.573974565	31477117117.11712	2.8457534955875365	800104406279983.4	2.4597018730127543e+30
1.6256527989722237e+33	1539196240599377.5	3952811.039049964	31407477477.47748	2.8764612308543436	802972017793339.6	2.4752759518484766e+30
1.6231775230203752e+33	1561366356579216.0	3966968.569528661	31337837837.83784	2.907479373396974	805847971311771.4	2.4909062429579413e+30
1.620686616777417e+33	1583840602290544.2	3981167.25422965	31268198198.1982	2.9388108428933974	808732284877922.5	2.5065924774970322e+30
1.61818002429992e+33	1606622935727108.8	3995407.181445084	31198558558.558563	2.9704585829335977	811624976427416.9	2.5223343783895852e+30
1.6156576899215304e+33	1629717362473859.0	4009688.438928019	31128918918.918922	3.0024255611416457	814526063786364.9	2.5381316602265276e+30
1.6131195582613038e+33	1653127936191456.2	4024011.1138799917	31059279279.27928	3.034714769296669	817435564668842.6	2.553984029159692e+30
1.6105655742321442e+33	1676858759103583.5	4038375.2929384704	30989639639.63964	3.0673292234527287	820353496674341.2	2.5698911828004907e+30
1.6079956830493436e+33	1700913982486960.0	4052781.0621641376	30920000000.000004	3.1002719640574745	823279877285183.4	2.585852810114357e+30
1.6054098302392292e+33	1725297807164068.0	4067228.5070280344	30850360360.360363	3.133546056069602	826214723863913.2	2.601868591316729e+30
1.6028079616479124e+33	1750014483998494.5	4081717.7123985426	30780720720.720722	3.167154589074986	829158053650650.5	2.6179381977657835e+30
1.6001900234501467e+33	1775068314392881.2	4096248.7625282244	30711081081.081085	3.201100677401503	832109883760417.2	2.6340612918578297e+30
1.597555962158289e+33	1800463650789384.2	4110821.7410404906	30641441441.441444	3.235387460232414	835070231180431.1	2.6502375269196513e+30
1.5949057246313694e+33	1826204897172638.8	4125436.730916132	30571801801.801804	3.2700181017183327	838039112767367.1	2.666466547101453e+30
1.592239258084268e+33	1852296509575125.8	4140093.814479679	30502162162.162167	3.304995791087641	841016545244588.5	2.682747987267793e+30
1.5895565100970003e+33	1878742996584917.0	4154793.073385611	30432522522.522526	3.3403237427553614	844002545199344.8	2.6990814728916555e+30
1.5868574286241088e+33	1905548919855698.0	4169534.5886044023	30362882882.882885	3.3760051964303583	846997129079936.4	2.715466619941857e+30
1.584141962004167e+33	1932718894619045.5	4184318.440408408	30293243243.243244	3.412043417220871	850000313192849.1	2.7319030347760023e+30
1.581410058969391e+33	1960257590198854.5	4199144.708357588	30223603603.603607	3.4484416957382664	853012113699852.1	2.7483903140290955e+30
1.578661668655362e+33	1988169730527870.5	4214013.471285069	30153963963.963966	3.4852033481989717	856032546615066.5	2.7649280445038624e+30
1.575896740610858e+33	2016460094666241.2	4228924.807282539	30084324324.324326	3.5223317165245196	859061627801998.4	2.7815158030580296e+30
1.5731152248078002e+33	2045133517321995.8	4243878.793685475	30014684684.68469	3.5598301684396074	862099372970537.0	2.798153156493255e+30
1.570317071651307e+33	2074194889373438.8	4258875.507058219	29945045045.045048	3.5977020975681926	865145797673923.6	2.814839661444823e+30
1.567502231989862e+33	2103649158393259.5	4273915.02317886	29875405405.405407	3.635950923527402	868200917305680.1	2.831574864265562e+30
1.5646706571255964e+33	2133501329174394.0	4288997.417023962	29805765765.76577	3.6745800920193408	871264747096508.4	2.8483583009153023e+30
1.5618222988246812e+33	2163756464257494.5	4304122.762753139	29736126126.12613	3.713593074920662	874337302111153.9	2.8651894968472197e+30
1.558957109327834e+33	2194419684459870.2	4319291.133693414	29666486486.48649	3.7529933703697544	877418597245231.0	2.882067966892261e+30
1.5560750413609416e+33	2225496169405913.0	4334502.602323447	29596846846.84685	3.7927845028516214	880508647222017.4	2.898993215146625e+30
1.553176048145795e+33	2256991158058818.5	4349757.240257574	29527207207.20721	3.8329700232802555	883607466589212.9	2.915964734856184e+30
1.5502600834109387e+33	2288909949253523.5	4365055.118229659	29457567567.56757	3.873553509078455	886715069715658.8	2.932982008301622e+30
1.547327101402637e+33	2321257902230792.5	4380396.306076793	29387927927.92793	3.914538564255059	889831470788026.2	2.9500445066829916e+30
1.544377056895954e+33	2354040437172287.5	4395780.872722795	29318288288.288292	3.9559288194794386	892956683807463.8	2.9671516900038186e+30
1.54140990520595e+33	2387263035736581.5	4411208.8861615565	29248648648.64865	3.9977279321532566	896090722586216.8	2.984303006956005e+30
1.538425602198994e+33	2420931241595887.0	4426680.413440177	29179009009.00901	4.039939586479277	899233600744198.4	3.001497894801628e+30
1.5354241043041923e+33	2455050660973520.0	4442195.520641946	29109369369.369373	4.0825674935273	902385331705534.2	3.0187357792580366e+30
1.5324053685249342e+33	2489626963181876.0	4457754.272869132	29039729729.729733	4.125615391297024	905545928695066.4	3.03601607438107e+30
1.529369352450553e+33	2524665881160804.5	4473356.734225584	28970090090.09009	4.169087044777757	908715404734817.6	3.0533381824464183e+30
1.5263160142681067e+33	2560173212016303.5	4489002.967799155	28900450450.450455	4.212986246004952	911893772640422.0	3.0707014938331697e+30
1.5232453127742735e+33	2596154817559355.5	4504693.035643948	28830810810.810814	4.257316814113426	915081045017519.1	3.088105386908347e+30
1.520157207387365e+33	2632616624844749.5	4520426.99876236	28761171171.171173	4.302082595387143	918277234258103.8	3.1055492279056035e+30
1.5170516581594595e+33	2669564626709784.5	4536204.917086938	28691531531.531532	4.347287463305522	921482352536844.2	3.123032370810448e+30
1.513928625788649e+33	2707004882312715.0	4552026.849462075	28621891891.891895	4.39293531858618	924696411807359.4	3.140554157241089e+30
1.510788071631408e+33	2744943517670743.0	4567892.853625481	28552252252.252254	4.439030089223959	927919423798458.8	3.1581139163317447e+30
1.5076299577150764e+33	2783386726197412.5	4583802.986189486	28482612612.612614	4.48557573052615	931151400010341.9	3.1757109646126834e+30
1.5044542467504637e+33	2822340769239268.5	4599757.302622139	28412972972.972977	4.532576225143854	934392351710760.2	3.1933446058943416e+30
1.5012609021445693e+33	2861811976611614.0	4615755.857228126	28343333333.333336	4.580035583099361	937642289931139.6	3.2110141311482963e+30
1.498049888013421e+33	2901806747133160.0	4631798.70312949	28273693693.693695	4.627957841809406	940901225462665.0	3.2287188183896326e+30
1.4948211691950315e+33	2942331549159422.5	4647885.892246147	28204054054.054058	4.676347066104237	944169168852321.6	3.246457932558849e+30
1.4915747112624727e+33	2983392921114691.5	4664017.475276225	28134414414.414417	4.725207348242389	947446130398901.5	3.264230725405168e+30
1.4883104805370676e+33	3024997472022356.0	4680193.501676195	28064774774.774776	4.774542807921016	950732120148966.4	3.2820364353668505e+30
1.4850284441017008e+33	3067151882033435.0	4696414.019640801	27995135135.13514	4.82435759228172	954027147892772.6	3.299874287455568e+30
1.4817285698142452e+33	3109862902953100.5	4712679.076082808	27925495495.4955	4.87465587591174	957331223160154.9	3.3177434931392125e+30
1.478410826321106e+33	3153137358764963.0	4728988.716612531	27855855855.855858	4.92544186084036	960644355216369.6	3.335643250222878e+30
1.4750751830708832e+33	3196982146152981.5	4745342.985517182	27786216216.216217	4.976719776530483	963966553057898.5	3.353572742734476e+30
1.4717216103281486e+33	3241404235020705.5	4761741.925739998	27716576576.57658	5.028493879865178	967297825408208.2	3.371531140805856e+30
1.4683500791873427e+33	3286410669007750.5	4778185.578859192	27646936936.93694	5.080768455129204	970638180713476.4	3.3895176005601085e+30
1.4649605615867827e+33	3332008566003118.5	4794673.985066678	27577297297.2973	5.133547813985193	973987627138267.6	3.4075312639914733e+30
1.4615530303227911e+33	3378205118655282.0	4811207.1831466	27507657657.65766	5.186836295444562	977346172561173.0	3.425571258852971e+30
1.4581274590639383e+33	3425007594878769.5	4827785.2104536705	27438018018.01802	5.240638265832956	980713824570410.2	3.44363669854127e+30
1.454683822365397e+33	3472423338356902.5	4844408.102891278	27368378378.37838	5.294958118750018	984090590459375.2	3.4617266819804724e+30
1.4512220956834163e+33	3520459769040615.5	4861075.894889414	27298738738.738743	5.349800275023507	987476477222158.5	3.479840293509287e+30
1.447742255389907e+33	3569124383642984.5	4877788.619382384	27229099099.099102	5.405169182657538	990871491549018.1	3.497976602768777e+30
1.4442442787871384e+33	3618424756129229.5	4894546.307786306	27159459459.45946	5.461069316774809	994275639821808.8	3.5161346645876096e+30
1.4407281441225507e+33	3668368538201942.0	4911348.98997641	27089819819.81982	5.5175051795527095	997688928109368.9	3.534313518871081e+30
1.4371938306036796e+33	3718963459781299.0	4928196.694264127	27020180180.180183	5.5744813001532085	1001111362162868.6	3.5525121904892513e+30
1.4336413184131903e+33	3770217329479910.0	4945089.4473739695	26950540540.540543	5.632002234646294	1004542947411111.1	3.570729689167398e+30
1.430070588724023e+33	3822138035072086.0	4962027.274420195	26880900900.9009	5.69007256592691	1007983688955794.9	3.5889650093739e+30
1.4264816237146492e+33	3874733543957202.0	4979010.198883276	26811261261.261265	5.748696903625201	1011433591566730.0	3.6072171302132e+30
1.422874406584436e+33	3928011903616896.5	4996038.242586145	26741621621.621624	5.8078798840099655	1014892659677016.2	3.625485015317697e+30
1.4192489215691184e+33	3981981242065738.5	5013111.42567023	26671981981.981983	5.867626169885103	1018360897378173.4	3.643767612738632e+30
1.41560515395638e+33	4036649768295109.5	5030229.766571282	26602342342.342346	5.927940450478963	1021838308415230.0	3.6620638548407543e+30
1.411943090101539e+33	4092025772710028.0	5047393.281995007	26532702702.702705	5.988827441326509	1025324896181774.9	3.680372658199449e+30
1.4082627174433395e+33	4148117627558430.0	5064601.986892446	26463063063.063065	6.050291884143945	1028820663714955.0	3.6986929234921596e+30
1.4045640245198474e+33	4204933787352763.0	5081855.89443518	26393423423.423428	6.112338546695886	1032325613690438.9	3.7170235353986557e+30
1.4008470009844487e+33	4262482789283440.5	5099155.015990309	26323783783.783787	6.174972222654769	1035839748417332.2	3.7353633624989883e+30
1.3971116376219498e+33	4320773253623858.0	5116499.361095206	26254144144.144146	6.238197731452405	1039363069833053.4	3.7537112571707814e+30
1.393357926364779e+33	4379813884126603.0	5133888.937432081	26184504504.504505	6.302019918123514	1042895579498161.9	3.772066055492374e+30
1.3895858603092866e+33	4439613468410508.5	5151323.750802312	26114864864.86487	6.366443653141058	1046437278591147.0	3.79042657714367e+30
1.385795433732143e+33	4500180878338161.0	5168803.805100569	26045225225.225227	6.4314738322432285	1049988167903169.5	3.8087916253099197e+30
1.381986642106833e+33	4561525070383545.0	5186329.102288724	25975585585.585587	6.497115376251945	1053548247832764.2	3.8271599865867054e+30
1.3781594821202463e+33	4623655085989356.0	5203899.642369552	25905945945.94595	6.5633732308826485	1057117518380493.4	3.845530430886138e+30
1.37431395168936e+33	4686580051913693.0	5221515.423360205	25836306306.30631	6.630252366545291	1060695979143563.8	3.8639017113463105e+30
1.3704500499780137e+33	4750309180565621.0	5239176.441265486	25766666666.666668	6.697757778136266	1064283629310391.6	3.8822725642385396e+30
1.366567777413775e+33	4814851770329310.0	5256882.690050895	25697027027.02703	6.765894484821214	1067880467655132.8	3.9006417088810754e+30
1.362667135704894e+33	4880217205876263.0	5274634.161615477	25627387387.38739	6.834667529808452	1071486492532163.1	3.9190078475524243e+30
1.3587481278573415e+33	4946414958465223.0	5292430.84576444	25557747747.74775	6.904081980112866	1075101701870517.4	3.9373696654042223e+30
1.3548107581919373e+33	5013454586229336.0	5310272.7301815655	25488108108.10811	6.974142926310111	1078726093168285.6	3.955725830381037e+30
1.3508550323615562e+33	5081345734450172.0	5328159.800401414	25418468468.46847	7.044855482280963	1082359663486965.5	3.97407499313662e+30
1.3468809573684196e+33	5150098135818094.0	5346092.039781303	25348828828.82883	7.116224784945593	1086002409445771.5	3.992415786959126e+30
1.3428885415814604e+33	5219721610678527.0	5364069.429473081	25279189189.18919	7.188255993987585	1089654327215899.2	4.010746827689178e+30
1.3388777947537712e+33	5290226067263708.0	5382091.948394676	25209549549.549553	7.260954291567563	1093315412514748.0	4.0290667136489085e+30
1.3348487280401222e+33	5361621501909453.0	5400159.573201464	25139909909.909912	7.334324882026244	1096985660600102.1	4.0473740255694023e+30
1.3308013540145528e+33	5433917999256344.0	5418272.278257379	25070270270.27027	7.4083729915766225	1100665066264264.4	4.0656673265183904e+30
1.3267356866880343e+33	5507125732435016.0	5436430.035605851	25000630630.630634	7.4831038679852675	1104353623828151.0	4.0839451618353096e+30
1.322651741526199e+33	5581254963234911.0	5454632.814940505	24930990990.990993	7.558522780242401	1108051327135342.0	4.102206059064943e+30
1.318549535467134e+33	5656316042256077.0	5472880.583575682	24861351351.351353	7.634635018220667	1111758169546087.4	4.120448527895246e+30
1.3144290869392387e+33	5732319409043433.0	5491173.306416711	24791711711.711716	7.711445892322311	1115474143931274.9	4.13867106009722e+30
